,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
40,17,130,0.796875,0.013910531997680664,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0031622776601683794}",0.7656371814092954,0.7656371814092954,0.03761587818952863,0.009073162078857422,0.0026891353381821364
41,17,130,0.765625,0.009199142456054688,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0001}",0.7795652173913044,0.7795652173913044,0.05032221320427923,0.009071874618530273,0.0014738385958398394
42,17,130,0.7239583333333334,0.029911518096923828,"{'fourier_random_features__gamma': 0.015625, 'ridge_classification__alpha': 0.1}",0.8021139430284858,0.8021139430284858,0.03297220741392118,0.011201572418212891,0.00011384684625880199
43,17,130,0.8125,0.009052038192749023,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0001}",0.7638230884557722,0.7638230884557722,0.03859478164778585,0.009804773330688476,0.0005959607138963821
44,18,138,0.8072916666666666,0.02253437042236328,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0031622776601683794}",0.7673613193403299,0.7673613193403299,0.035800378663789996,0.008622121810913087,0.0009747809008905731
45,18,138,0.7604166666666666,0.010115861892700195,"{'fourier_random_features__gamma': 0.015625, 'ridge_classification__alpha': 0.1}",0.7812893553223388,0.7812893553223388,0.05437319575372063,0.008977079391479492,0.0015744930652057546
46,18,138,0.71875,0.010027170181274414,"{'fourier_random_features__gamma': 0.015625, 'ridge_classification__alpha': 0.1}",0.8090404797601198,0.8090404797601198,0.029522961857202948,0.01139826774597168,7.16958244978552e-05
47,18,138,0.828125,0.03708362579345703,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0031622776601683794}",0.7603898050974512,0.7603898050974512,0.03344321861777461,0.008862590789794922,0.0016195567639485586
48,20,153,0.8072916666666666,0.018924236297607422,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0031622776601683794}",0.7638980509745127,0.7638980509745127,0.0335567469106134,0.014288806915283203,0.0037252286100239074
49,20,153,0.75,0.03302931785583496,"{'fourier_random_features__gamma': 0.015625, 'ridge_classification__alpha': 3.1622776601683795}",0.7794902548725637,0.7794902548725637,0.04000256235485167,0.011677217483520509,0.0005996981795144487
50,20,153,0.7135416666666666,0.018776655197143555,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0001}",0.8038230884557722,0.8038230884557722,0.03324261049586256,0.011427593231201173,0.0006777707477155042
51,20,153,0.8125,0.031331777572631836,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0001}",0.7638230884557722,0.7638230884557722,0.03859478164778585,0.024155473709106444,0.016350925664147187
52,21,161,0.796875,0.030347585678100586,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0031622776601683794}",0.7638980509745127,0.7638980509745127,0.040871490108346266,0.00993351936340332,0.0016143154797795983
53,21,161,0.75,0.018965721130371094,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0001}",0.7777961019490255,0.7777961019490255,0.03900300354339423,0.01583852767944336,0.004190584491542793
54,21,161,0.7291666666666666,0.018979310989379883,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0031622776601683794}",0.8038230884557722,0.8038230884557722,0.02724191976122782,0.010506439208984374,0.0016219729408126298
55,21,161,0.8177083333333334,0.03890824317932129,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0001}",0.7638230884557722,0.7638230884557722,0.039752917006376794,0.016545486450195313,0.009394541240200944
56,23,176,0.7864583333333334,0.03243064880371094,"{'fourier_random_features__gamma': 0.015625, 'ridge_classification__alpha': 0.1}",0.7674062968515742,0.7674062968515742,0.045550335325258505,0.012400436401367187,0.0016775657893312017
57,23,176,0.734375,0.01123952865600586,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0031622776601683794}",0.7777661169415293,0.7777661169415293,0.03049578453863998,0.014778661727905273,0.0037675909716455543
58,23,176,0.7239583333333334,0.019689559936523438,"{'fourier_random_features__gamma': 0.015625, 'ridge_classification__alpha': 0.1}",0.8073013493253374,0.8073013493253374,0.037806433529918484,0.01342778205871582,0.0001874874590698998
59,23,176,0.8229166666666666,0.022426366806030273,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0001}",0.7620989505247378,0.7620989505247378,0.038623017613543004,0.014344406127929688,0.003687441305076354
60,25,192,0.78125,0.020685434341430664,"{'fourier_random_features__gamma': 0.015625, 'ridge_classification__alpha': 0.0031622776601683794}",0.7690854572713642,0.7690854572713642,0.02999915708127575,0.012743711471557617,0.0017306720607578178
61,25,192,0.7604166666666666,0.033068180084228516,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0001}",0.7795502248875563,0.7795502248875563,0.049188720910922065,0.012004995346069336,0.001871081755718655
62,25,192,0.7239583333333334,0.052979230880737305,"{'fourier_random_features__gamma': 0.015625, 'ridge_classification__alpha': 0.1}",0.8125037481259371,0.8125037481259371,0.034141272414941824,0.012968349456787109,0.0018982141717750305
63,25,192,0.8229166666666666,0.01963210105895996,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0001}",0.7655622188905548,0.7655622188905548,0.04181472457987152,0.012774181365966798,0.0005351201709923874
