percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score
100,4177,0.5800387576326449,0.02602493872211568,0.8844729065895081,0.033927853732195395,0.5747814849384062,0.00991748793910017,0.5747814849384062,0.024770280432057496
