n-components,fit-time-mean,fit-time-std,transform-time-mean,transform-time-std,training-time-mean,training-time-std,prediction-time-mean,prediction-time-std,score-mean,score-std
321,0.03292977809906006,0.004731743067367414,0.03292977809906006,0.0023081690830122257,0.14473156134287515,0.012626117529144248,0.0029677947362264,0.00038455660151670606,0.7890006501701916,0.0027437641622798507
343,0.04493129253387451,0.018063350553002545,0.04493129253387451,0.0037323344549046763,0.16536386807759604,0.017439081878655102,0.0030716260274251304,0.00033339728699233683,0.7897783047130965,0.0027791120746082135
365,0.05018432935078939,0.01861746839057246,0.05018432935078939,0.0035581076087162194,0.16785832246144614,0.018231949353589644,0.0032662153244018555,0.0002864481008346846,0.7901926288548081,0.0025649363588663003
387,0.0700833002726237,0.0355815443381647,0.0700833002726237,0.001359588292249373,0.19013404846191406,0.0166685574683528,0.0031270583470662436,0.00025491642303711895,0.7904029780344463,0.0028656599333456725
409,0.05930201212565104,0.015472460666412733,0.05930201212565104,0.010471982458400616,0.1922601858774821,0.017163258937458,0.004846652348836263,0.003771204420947198,0.7907408115653803,0.0029588868019251066
431,0.07040782769521077,0.014878529986475987,0.07040782769521077,0.004806275789718823,0.21817334493001303,0.018762730664312197,0.0036542018254597983,0.0005140220613242288,0.7914164786272485,0.003487620972269553
453,0.10170646508534749,0.04740685784863647,0.10170646508534749,0.006278984671708906,0.2206722895304362,0.01926369600693544,0.0038176377614339194,0.0004386318900586481,0.7923726112619676,0.0032324335412324567
476,0.08587964375813802,0.01876993599792459,0.08587964375813802,0.0026436443335002948,0.2453188101450602,0.01031466665875756,0.0037834644317626953,0.00033072336991871924,0.7927040705753369,0.003027174911651687
498,0.09336193402608235,0.02004390791905078,0.09336193402608235,0.004440059138279485,0.26496295134226483,0.013537178303346343,0.0038927396138509116,0.0002703347375079285,0.7935773383817136,0.003162650122277382
520,0.12200589974721272,0.06783457695072583,0.12200589974721272,0.007979281878539113,0.26846834023793537,0.00903856983573151,0.004258433977762858,0.000313995708784179,0.7939852883058603,0.002800190221275849
542,0.10896440347035725,0.022305149712456215,0.10896440347035725,0.004872972858818966,0.28052254517873126,0.011022042035088617,0.004347999890645345,0.0006061218414903492,0.7941000242220267,0.0023644962230786547
564,0.1325578292210897,0.05348290702533512,0.1325578292210897,0.008340354087913825,0.2900506258010864,0.007654068626404261,0.004688421885172526,0.00042298191251616637,0.7952155122958656,0.002190190801904138
586,0.1243883768717448,0.012606842241098403,0.1243883768717448,0.004152752720033127,0.29478005568186444,0.01536076553369617,0.0045278072357177734,0.00026008776710052686,0.7960632832319833,0.0024294249667622513
608,0.15712340672810873,0.023143955297464262,0.15712340672810873,0.004507572276308593,0.30516668160756427,0.009928282747714094,0.004820108413696289,0.00025553969798092815,0.796719827641157,0.00192999266362006
630,0.16464444001515707,0.024730658278534014,0.16464444001515707,0.007640134496477871,0.32346359888712567,0.01739016154076744,0.005062778790791829,0.0002603807022776951,0.796783569816805,0.0018861954939993787
652,0.21473979949951172,0.06358578395093485,0.21473979949951172,0.014559875008830096,0.3362250328063965,0.015609833932882733,0.005179365475972493,0.00043270967286452975,0.7972743845692941,0.0017349491455744986
675,0.18167571226755777,0.026945802009546337,0.18167571226755777,0.005501389272804671,0.34207204977671307,0.008053550898240062,0.0068358580271403,0.0021641780014704883,0.7974783595313676,0.001770830604201865
697,0.17537120978037515,0.00964976843317165,0.17537120978037515,0.004565632212839198,0.35027798016866046,0.009082077743490074,0.005456805229187012,0.00045145971003121105,0.797554850142145,0.0018198765112625523
719,0.1925471623738607,0.015495588565515334,0.1925471623738607,0.00523001374807738,0.36060957113901776,0.010799035372382946,0.005488435427347819,0.0002610682533937528,0.7976950829285704,0.001245098614656128
741,0.21048831939697266,0.01739843810664415,0.21048831939697266,0.0076530454023542,0.3661441405614217,0.015671699848087257,0.005707780520121257,0.000273494416207289,0.7981731492459301,0.0014648334744806377
763,0.21689283847808838,0.0105479290461917,0.21689283847808838,0.004876765541825524,0.37906499703725177,0.014715799552412128,0.005722959836324056,0.00040918661599303715,0.7982623882918372,0.0015203010001507353
785,0.24645797411600748,0.013141159775862575,0.24645797411600748,0.004696355652909917,0.39327112833658856,0.009749745340546288,0.006176392237345378,0.0004956978026325422,0.7984281179485219,0.0017437091285252984
807,0.3118566672007243,0.10228306482715752,0.3118566672007243,0.005393536317248633,0.4063803354899089,0.02343706600386592,0.006075183550516765,0.00039730498427524656,0.7986639639984192,0.0015910537358598462
829,0.4822755654652913,0.2837092343721753,0.4822755654652913,0.004941347244732032,0.4148940642674764,0.018016845598287454,0.006338953971862793,0.0003172213356088979,0.799135656098214,0.0015557896902558387
852,0.30306633313496906,0.009239108027849108,0.30306633313496906,0.008682273584920514,0.4259808460871379,0.0212581698369244,0.006462971369425456,0.000556630534981563,0.7993141341900282,0.0016726218958068382
874,0.520069440205892,0.4388081852142998,0.520069440205892,0.010114930934483369,0.44392327467600506,0.024436486899702323,0.006642301877339681,0.00041149553271480624,0.7992758888846394,0.0017130595562037095
896,0.3662453889846802,0.05722979197657959,0.3662453889846802,0.0038968666144588745,0.46070396900177,0.023260535644002153,0.006603837013244629,0.0003529465654923479,0.799352379495417,0.0017246328812687678
918,0.38635730743408203,0.045955498293018385,0.38635730743408203,0.0026762793871229467,0.4755074580510457,0.04420276842543201,0.006939331690470378,0.0004832439753310668,0.7993523794954168,0.001638875671847482
940,0.510853091875712,0.14418063000699013,0.510853091875712,0.002930273202283979,0.5083194971084595,0.04531162662536032,0.0070599714914957685,0.000339122137209289,0.7994607411940184,0.001686049829437981
