training-time,prediction-time,score-in-test
73.93211388587952,82.12975692749023,0.7880827628408613
72.66393995285034,82.56130504608154,0.7890388954755804
87.76147198677063,82.45582675933838,0.785214364936704
76.91297006607056,82.64129209518433,0.7890388954755804
83.58488607406616,82.57971596717834,0.7880062722300838
77.14162588119507,82.84035301208496,0.7896125750564118
