n-components,fit-time-mean,fit-time-std,transform-time-mean,transform-time-std,training-time-mean,training-time-std,prediction-time-mean,prediction-time-std,score-mean,score-std
321,0.0010378360748291016,5.132039525857804e-05,0.0010378360748291016,0.0012829459695471313,0.09758718808492024,0.005838302190252046,0.002722620964050293,0.00033789135758669484,0.764708507030762,0.0016611705053975654
343,0.0010467370351155598,6.99126319757597e-06,0.0010467370351155598,0.0008364554055531689,0.1054244836171468,0.003910364536868817,0.0030078887939453125,0.00042539553947343583,0.7639499751405515,0.0010763182988082947
365,0.001086592674255371,2.023877446806244e-05,0.001086592674255371,0.0032901884910342596,0.11196653048197429,0.001572487562613917,0.0030155181884765625,0.00018597156566642597,0.7645619000267717,0.002418119734214363
387,0.0011339584986368816,1.565262307708282e-05,0.0011339584986368816,0.0021800185654141835,0.1207750638326009,0.004248421815523395,0.0031406482060750327,0.00017927817903254207,0.7640838337094121,0.0035671000841283043
409,0.0011703173319498699,1.220802462032752e-05,0.0011703173319498699,0.0019113644073492837,0.1263886292775472,0.002203506024108576,0.0033584038416544595,0.0002519833506557201,0.764676635942938,0.004214695123024594
431,0.0012274583180745442,2.748819053903759e-05,0.0012274583180745442,0.0025945682626582695,0.1311738888422648,0.003098480099030591,0.003589193026224772,0.0006568003451274607,0.7653204319169822,0.002318992562701259
453,0.0012766520182291667,5.1231191364454405e-05,0.0012766520182291667,0.0017314436583806701,0.1410536766052246,0.009214870175287918,0.003733396530151367,0.0004890227647870139,0.7631723205976466,0.002789304001815389
476,0.0013132890065511067,2.845949626295882e-05,0.0013132890065511067,0.0038936924080191656,0.1487358808517456,0.009797232810993343,0.003719806671142578,0.00023600265019754806,0.7635547736515343,0.0030957127687631465
498,0.001362442970275879,1.84195904990992e-05,0.001362442970275879,0.0012427693857311767,0.17435292402903238,0.010621170368424492,0.0041247208913167315,0.0003404329013461311,0.7644790351984293,0.0022837817257534295
520,0.001389622688293457,7.81453036862523e-06,0.001389622688293457,0.002941339019533692,0.1883763869603475,0.01561028142943584,0.003916819890340169,5.1565406339723776e-05,0.7623564207493531,0.0037621925896850366
542,0.0015058517456054688,0.00015920570885702168,0.0015058517456054688,0.002012893748787602,0.1969813108444214,0.017842456162441685,0.004390120506286621,0.000273358967169963,0.7629810940707028,0.0030555741220623157
564,0.0014927387237548828,3.806492804094074e-05,0.0014927387237548828,0.003995425868920173,0.20933123429616293,0.009320604356169736,0.004591663678487142,0.0004988789993765188,0.7632296885557297,0.0025277128330630054
586,0.0015256404876708984,1.2246455663674921e-05,0.0015256404876708984,0.0020640423466401956,0.21094584465026855,0.012574384404563765,0.00448147455851237,0.0002242964984638023,0.7648104945117987,0.0018566510349907629
