n-components,fit-time-mean,fit-time-std,transform-time-mean,transform-time-std,training-time-mean,training-time-std,prediction-time-mean,prediction-time-std,score-mean,score-std
321,0.0010378360748291016,5.132039525857804e-05,0.0010378360748291016,0.0012829459695471313,0.9139206806818644,0.01817573693816812,3.4734148581822715,0.028051893789731077,0.5854145153682385,0.05935941185534633
343,0.0010467370351155598,6.99126319757597e-06,0.0010467370351155598,0.0008364554055531689,0.9807713826497396,0.011485437204025154,3.7767101526260376,0.029251104283418594,0.5805254904960416,0.028781598525390664
365,0.001086592674255371,2.023877446806244e-05,0.001086592674255371,0.0032901884910342596,1.0364048878351848,0.008278274559502093,3.998605569203695,0.03264682712782653,0.5737879425300544,0.023961255107863327
387,0.0011339584986368816,1.565262307708282e-05,0.0011339584986368816,0.0021800185654141835,1.1173181533813477,0.012280540078368415,4.3243972063064575,0.03731172478032848,0.5731696434262694,0.037725783905625705
409,0.0011703173319498699,1.220802462032752e-05,0.0011703173319498699,0.0019113644073492837,1.1747736136118572,0.017635050429426345,4.569986303647359,0.05552645922630755,0.5747185782945143,0.04162676677813773
431,0.0012274583180745442,2.748819053903759e-05,0.0012274583180745442,0.0025945682626582695,1.2595653931299846,0.02189489507339606,4.871013760566711,0.054419724923425075,0.5874925102943614,0.05253958716799331
453,0.0012766520182291667,5.1231191364454405e-05,0.0012766520182291667,0.0017314436583806701,1.3224432468414307,0.01882082690691161,5.113580783208211,0.05053338010633683,0.5942428066954781,0.017674192486365172
476,0.0013132890065511067,2.845949626295882e-05,0.0013132890065511067,0.0038936924080191656,1.3790361086527507,0.00819337352893003,5.324215133984883,0.050100313396882985,0.5999222345457095,0.02888909126994554
498,0.001362442970275879,1.84195904990992e-05,0.001362442970275879,0.0012427693857311767,1.4717157284418743,0.02167180266588113,5.621095339457194,0.041682354538836563,0.5880343187873689,0.025768194680268672
520,0.001389622688293457,7.81453036862523e-06,0.001389622688293457,0.002941339019533692,1.544375975926717,0.027736661167533313,5.859519600868225,0.04345187221559105,0.587377774378195,0.029319654487576233
542,0.0015058517456054688,0.00015920570885702168,0.0015058517456054688,0.002012893748787602,1.6388381719589233,0.058062234834689835,6.1682024002075195,0.05257232367319082,0.5859372012085516,0.014861748727657585
564,0.0014927387237548828,3.806492804094074e-05,0.0014927387237548828,0.003995425868920173,1.7270471652348836,0.09697004348953404,6.406477411588033,0.04986142605951342,0.6431011843296236,0.029727083852486676
586,0.0015256404876708984,1.2246455663674921e-05,0.0015256404876708984,0.0020640423466401956,1.782135287920634,0.04106060206533449,6.6925350824991865,0.040505455129148805,0.5831325454800423,0.026274223254395462
608,0.0015618006388346355,1.0814501353529156e-05,0.0015618006388346355,0.003017198181910776,1.8601746161778767,0.054929919868954,6.940029978752136,0.025286080294691884,0.6007636312642622,0.02535474436522072
630,0.001615762710571289,1.816054834608272e-05,0.001615762710571289,0.0008217748140592866,1.9565968910853069,0.05173597292789868,7.237838586171468,0.04940710871755288,0.6000242220267462,0.03793255238260643
652,0.0016655921936035156,2.3345062918524802e-05,0.0016655921936035156,0.004040047540827097,2.046627481778463,0.05523026105355242,7.502201795578003,0.10016146610375729,0.6139327647531265,0.05288599079856856
675,0.0017192363739013672,3.099551565711222e-05,0.0017192363739013672,0.002276985255390032,2.137174208958944,0.051391901596961984,7.83570655186971,0.060284321118360476,0.6091393531444015,0.025387928745009402
697,0.00178984800974528,7.660065285052263e-05,0.00178984800974528,0.0022127891032280235,2.231003721555074,0.07856223404670334,8.062069137891134,0.07565768422411323,0.6230542700883467,0.0462983330353488
719,0.0018212397893269856,3.652598050612538e-05,0.0018212397893269856,0.002090520202666705,2.2874004443486533,0.028649428985524854,8.375020464261373,0.055612998878665935,0.6087314032202548,0.01243923486802106
741,0.0018239816029866536,1.33434907770448e-05,0.0018239816029866536,0.000902356443434578,2.358437498410543,0.012231222433467416,8.583776473999023,0.016963220502484073,0.5960212133960556,0.034171254004065905
763,0.001887361208597819,4.3169018031869474e-05,0.001887361208597819,0.0030682222787351454,2.460283358891805,0.03151079908139832,8.892270763715109,0.029906065366749696,0.592515393735419,0.014652749316488241
785,0.002057313919067383,0.0002122381247076647,0.002057313919067383,0.0010128993323638934,2.5191539923350015,0.017976118132352316,9.170938690503439,0.046727722265733275,0.6323160082099922,0.03597414022117153
807,0.0019948879877726236,5.821777814519032e-05,0.0019948879877726236,0.00263714442124847,2.6470650831858316,0.03542328962955875,9.475918650627136,0.06508704105158854,0.6182991037850104,0.022657736049581594
