percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
0,1,0.9702031804090372,0.0,0.011028051376342773,0.0,0.9708877806622978,0.0,0.9708877806622978,0.0004891889916047848,0.010109186172485352,0.0005466975346307634
0,50,0.9781207484889711,0.0,0.027872085571289062,0.0,0.9745529396895908,0.0,0.9745529396895908,0.0036351981561405697,0.01591949462890625,0.0008209313933732877
1,99,0.9789013537926267,0.0,0.04306197166442871,0.0,0.9737397260557792,0.0,0.9737397260557792,0.006277226677557758,0.022345924377441408,0.002070695457942511
2,148,0.9792805049401164,0.0,0.037706851959228516,0.0,0.9733319797038451,0.0,0.9733319797038451,0.005116702342034354,0.026778173446655274,0.0037832386775342114
2,197,0.9806632914780203,0.0,0.0364232063293457,0.0,0.9733319797038451,0.0,0.9733319797038451,0.006344957145613689,0.03598232269287109,0.0029528347267998357
3,246,0.9807748065213997,0.0,0.0513460636138916,0.0,0.9715016792602553,0.0,0.9715016792602553,0.008129186990153471,0.04379463195800781,0.0049259318183033285
4,295,0.9814885027990276,0.0,0.05787992477416992,0.0,0.9733326012684062,0.0,0.9733326012684062,0.006535352531981166,0.044096183776855466,0.003236869484977184
4,344,0.9821129870419519,0.0,0.0596621036529541,0.0,0.973332186892032,0.0,0.973332186892032,0.006662209834973106,0.06112995147705078,0.006989241698933691
5,393,0.983138925441042,0.0,0.06782126426696777,0.0,0.9725181445054728,0.0,0.9725181445054728,0.005637770896403252,0.06047277450561524,0.006494102288358534
6,443,0.9818899569551932,0.0,0.06419992446899414,0.0,0.9735358528798121,0.0,0.9735358528798121,0.007875064772723088,0.07136569023132325,0.007634099002513516
6,492,0.9824698351807659,0.0,0.07617521286010742,0.0,0.9733321868920323,0.0,0.9733321868920323,0.005542895176460923,0.08372368812561035,0.006804205189410625
7,541,0.9814438967816759,0.0,0.0879361629486084,0.0,0.972925476481033,0.0,0.972925476481033,0.006850557715325289,0.09307007789611817,0.009393852834486792
8,590,0.9816446238597587,0.0,0.09310007095336914,0.0,0.9735356456916252,0.0,0.9735356456916252,0.005676258471464577,0.0998344898223877,0.007614670384546135
9,639,0.9811762606775654,0.0,0.10603213310241699,0.0,0.9731285209042522,0.0,0.9731285209042522,0.005513339452910251,0.10420451164245606,0.006065738011081126
9,688,0.9822691081026831,0.0,0.09897780418395996,0.0,0.9725177301290989,0.0,0.9725177301290989,0.00626538486705982,0.11776018142700195,0.012394237362743995
10,737,0.9818453509378415,0.0,0.11503195762634277,0.0,0.9735358528798121,0.0,0.9735358528798121,0.005675552600377026,0.12991819381713868,0.014253730199198998
11,786,0.981577714833731,0.0,0.11689329147338867,0.0,0.9735358528798121,0.0,0.9735358528798121,0.005675552600377026,0.13913412094116212,0.005071480721367585
11,836,0.9828935923456075,0.0,0.12376785278320312,0.0,0.9737393116794053,0.0,0.9737393116794053,0.005275403084508605,0.14474782943725586,0.012013906354348224
12,885,0.9820237750072485,0.0,0.13193392753601074,0.0,0.9723146857058798,0.0,0.9723146857058798,0.007052944785417316,0.1670217990875244,0.016437535723058835
13,934,0.9817561389031381,0.0,0.14006781578063965,0.0,0.972925476481033,0.0,0.972925476481033,0.006880765898996068,0.17476882934570312,0.006786187937943075
13,983,0.9822468050940072,0.0,0.1476449966430664,0.0,0.9729252692928461,0.0,0.9729252692928461,0.005875452585975377,0.18853402137756348,0.009686230120805588
