n-components,fit-time-mean,fit-time-std,transform-time-mean,transform-time-std,training-time-mean,training-time-std,prediction-time-mean,prediction-time-std,score-mean,score-std
321,0.0005418777465820313,1.6796584667424565e-05,0.0005418777465820313,0.004345093579107983,0.0348355770111084,0.019032466583020862,0.002772951126098633,0.00022977853252774568,0.8440815389910888,0.0004355601324054672
378,0.0005978107452392578,8.121294164367863e-06,0.0005978107452392578,0.0031458008148572574,0.05523934364318848,0.037423299969367066,0.003402853012084961,0.00018641707657483775,0.8440815389910888,0.0004219135004557854
436,0.0006494522094726562,5.50948143400733e-06,0.0006494522094726562,0.0019730872801092575,0.04601078033447266,0.012414437450451251,0.003636884689331055,0.00024845992379807225,0.8441427314797109,0.00013629502184730455
493,0.0007080554962158204,5.027749831425731e-06,0.0007080554962158204,0.004191894491068069,0.049121856689453125,0.008922444208756411,0.00397038459777832,0.00021948207589512453,0.8438979615252228,0.0002335783299744204
551,0.0007663726806640625,4.937049524515067e-06,0.0007663726806640625,0.0032298882551441235,0.07765326499938965,0.04427521441951114,0.00426778793334961,0.00021048422074560093,0.8440585918078556,0.0003030804720412689
609,0.0008275985717773437,1.0001368114881283e-05,0.0008275985717773437,0.0024788160764331753,0.05844802856445312,0.010961328668213378,0.004717397689819336,0.00010678097168762976,0.8440738899300111,0.00014563378410264335
666,0.0008757591247558593,3.5177851392599133e-06,0.0008757591247558593,0.0040546527480097025,0.06955618858337402,0.011634349110155887,0.005290031433105469,0.00033168853220355256,0.844173327724022,0.00018060533067833364
724,0.0009357452392578125,1.3909634962015802e-05,0.0009357452392578125,0.003224822319514671,0.07485136985778809,0.015956089632350387,0.005570173263549805,0.00025389491026757985,0.8439897502581559,0.00011600375483308698
781,0.0014120101928710937,0.0009301864213173408,0.0014120101928710937,0.002244537852549378,0.08913378715515137,0.01607138612885163,0.006060028076171875,0.00027245212581754325,0.8440891880521665,0.00019982943324451538
839,0.0010643482208251953,2.6945202468778058e-05,0.0010643482208251953,0.0021505617710536377,0.08973855972290039,0.011334162408982317,0.0062577247619628905,0.000174533261940845,0.8442651164569549,0.0002478579071559914
896,0.0010998249053955078,3.417794987399898e-06,0.0010998249053955078,0.003272075292198276,0.10745739936828613,0.014080252250634301,0.006898927688598633,0.0003748886110938015,0.844234520212644,0.000180199930996105
954,0.0011690616607666015,3.041056780910451e-05,0.0011690616607666015,0.0030553013310144024,0.10888490676879883,0.0206450662438684,0.00718221664428711,0.0004577637215455346,0.8441809767850996,0.00023792145967025644
1011,0.0012362480163574218,4.138104566291411e-05,0.0012362480163574218,0.0012271530886490247,0.11811833381652832,0.012951937762583817,0.007332324981689453,0.00022364043982861103,0.8441886258461773,0.00017316298501048014
1069,0.0013924598693847655,0.0002223039174447793,0.0013924598693847655,0.0011612653930545482,0.11507859230041503,0.011783957640690172,0.008001375198364257,0.0004139365873211017,0.8442192220904884,0.00010262292320339496
1127,0.0013704776763916015,3.306006964345293e-05,0.0013704776763916015,0.0011097415852063836,0.12926197052001953,0.015123606324825414,0.008599090576171874,0.0004701859320785032,0.844173327724022,0.00014959733212688032
1184,0.0014560699462890625,0.00012800828729086936,0.0014560699462890625,0.0008869611180577112,0.1420339584350586,0.02677598144434838,0.008899879455566407,0.0005105474153931891,0.8441580296018664,0.00011911432670974048
1242,0.0014858722686767578,3.417977930167335e-05,0.0014858722686767578,0.002851774629108719,0.1480288028717041,0.015533531236661654,0.00928654670715332,0.00028234969242287147,0.8441350824186331,0.00017231621717318975
1299,0.0015206336975097656,4.312279680879329e-05,0.0015206336975097656,0.0012065189757031385,0.1519245147705078,0.0165003211608263,0.009539651870727538,0.00017520759934593348,0.8442651164569549,0.00024036801717169793
1357,0.001746988296508789,0.00020403084157303927,0.001746988296508789,0.0013010558047320973,0.16113057136535644,0.015834505581037567,0.009807729721069336,0.0006441836305229216,0.8442192220904884,0.00020128806160462517
1414,0.0016265392303466796,1.634897930047289e-05,0.0016265392303466796,0.001822390713922037,0.15969362258911132,0.011251834221840557,0.009879589080810547,8.595179914151748e-05,0.8441809767850996,0.00020128806160462447
1472,0.0017398834228515626,9.580683807600471e-05,0.0017398834228515626,0.002016646851249874,0.1946244239807129,0.04142330604389102,0.010348033905029298,0.00011469574214147608,0.8441886258461773,0.0002463781452312819
1529,0.0018151283264160156,0.0001022741230563064,0.0018151283264160156,0.0010164009887464027,0.18428826332092285,0.012183708633128322,0.010616827011108398,0.00011574115808352769,0.8442192220904884,0.00019762130543110948
1587,0.00181121826171875,5.090848028378565e-05,0.00181121826171875,0.0006903840814694155,0.19486432075500487,0.004805018212347703,0.011289262771606445,0.00017961802887197703,0.8441886258461773,0.00020417405920432322
1645,0.0018638134002685546,4.263748178917921e-05,0.0018638134002685546,0.0010006458383767381,0.20401649475097655,0.005517819714676949,0.0115753173828125,0.00023047824279128854,0.8441809767850996,0.00018221791026991764
1702,0.0019296169281005859,3.667564414606728e-05,0.0019296169281005859,0.0012213201402341393,0.21440367698669432,0.002629721966404727,0.011894607543945312,0.00019185709125961036,0.8442574673958771,9.523004243689676e-05
1760,0.0019855499267578125,3.958502375932676e-05,0.0019855499267578125,0.0010137212433178604,0.2278435230255127,0.006184001149296949,0.012244176864624024,0.00016851196802941798,0.8442804145791104,0.0001495973321268684
1817,0.00206608772277832,4.213855319476767e-05,0.00206608772277832,0.0014610652119193344,0.2512730598449707,0.02833477271790095,0.012787818908691406,0.0003010487994420801,0.8440968371132443,0.0001613571202028949
1875,0.0020975112915039063,3.337332138812227e-05,0.0020975112915039063,0.0033638540668780737,0.2641036033630371,0.019046209267443995,0.013359737396240235,0.0005755689529141578,0.8440050483803112,0.000153934384805127
1932,0.002342987060546875,0.00022210161674338395,0.002342987060546875,0.002483942455741971,0.29109582901000974,0.022597546590080758,0.01361236572265625,0.0004946869414928085,0.8442574673958771,0.00018618826549337032
1990,0.002209901809692383,3.2434567252500467e-05,0.002209901809692383,0.0012889746241974936,0.32094645500183105,0.05035498087052198,0.013990116119384766,0.00044746925862291863,0.8440968371132443,4.360635732967093e-05
2048,0.0022751808166503905,4.2047061515552105e-05,0.0022751808166503905,0.0013282024136418349,0.3413856029510498,0.028986123333685335,0.01610398292541504,0.00419258137537307,0.8443110108234213,5.6726955192528005e-05
2105,0.0023482322692871095,5.1789926716886045e-05,0.0023482322692871095,0.0041435584324363735,0.34073028564453123,0.024023935953814274,0.01488637924194336,0.0005216621121230282,0.8441886258461773,0.000143100829417305
2163,0.0024201393127441405,2.5407747932009636e-05,0.0024201393127441405,0.004398269913853471,0.36306147575378417,0.039796794137649576,0.015369606018066407,0.00041540109731901144,0.8440891880521665,7.455382525566963e-05
2220,0.002429676055908203,1.9323969239791746e-05,0.002429676055908203,0.0027656460250083206,0.40324721336364744,0.0449863348858593,0.015603971481323243,0.0005353907089326568,0.8441962749072551,8.2913846287072e-05
2278,0.0025510311126708983,0.00010684416795751572,0.0025510311126708983,0.0029382222840456454,0.39771695137023927,0.05060409663430014,0.016034460067749022,0.0005182711737339113,0.8443033617623437,0.0001431008294172744
