,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV,cv_mean_test_score,cv_std_test_score
26,10,76,0.7291666666666666,0.032811880111694336,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 6.30957344480193}",0.79167916041979,0.79167916041979,0.031014631259632795
27,10,76,0.8125,0.04445600509643555,"{'fourier_random_features__gamma': 0.0412346222116529, 'svm__C': 0.3981071705534969}",0.7656221889055473,0.7656221889055473,0.037712140471069855
28,12,92,0.8177083333333334,0.03610396385192871,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 100.0}",0.7656221889055473,0.7656221889055473,0.037712140471069834
29,12,92,0.7604166666666666,0.04459381103515625,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 100.0}",0.7777661169415293,0.7777661169415293,0.04069263809624621
30,12,92,0.7083333333333334,0.06329107284545898,"{'fourier_random_features__gamma': 0.0412346222116529, 'svm__C': 6.30957344480193}",0.8020539730134931,0.8020539730134931,0.02735413431775096
31,12,92,0.8125,0.024157285690307617,"{'fourier_random_features__gamma': 0.0412346222116529, 'svm__C': 0.3981071705534969}",0.7603598200899551,0.7603598200899551,0.03450408049486771
32,13,99,0.78125,0.037645816802978516,"{'fourier_random_features__gamma': 0.005920767837931241, 'svm__C': 100.0}",0.7604197901049476,0.7604197901049476,0.02723655603335242
33,13,99,0.7552083333333334,0.08639335632324219,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 100.0}",0.7829535232383809,0.7829535232383809,0.0378684528568741
34,13,99,0.71875,0.04969978332519531,"{'fourier_random_features__gamma': 0.005920767837931241, 'svm__C': 100.0}",0.7968665667166416,0.7968665667166416,0.03239409298614935
35,13,99,0.8177083333333334,0.02682328224182129,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 6.30957344480193}",0.7638530734632685,0.7638530734632685,0.04498021980849955
36,15,115,0.8020833333333334,0.0801694393157959,"{'fourier_random_features__gamma': 0.0412346222116529, 'svm__C': 0.3981071705534969}",0.7673463268365818,0.7673463268365818,0.03873204169551783
37,15,115,0.75,0.02782917022705078,"{'fourier_random_features__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7881709145427287,0.7881709145427287,0.03429806479470853
38,15,115,0.71875,0.0457913875579834,"{'fourier_random_features__gamma': 0.005920767837931241, 'svm__C': 6.30957344480193}",0.7951274362818591,0.7951274362818591,0.03287586359910583
39,15,115,0.8072916666666666,0.04711198806762695,"{'fourier_random_features__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7586356821589206,0.7586356821589206,0.036489438034069344
40,17,130,0.7864583333333334,0.05005359649658203,"{'fourier_random_features__gamma': 0.0412346222116529, 'svm__C': 6.30957344480193}",0.7656671664167914,0.7656671664167914,0.029744160162248255
41,17,130,0.7447916666666666,0.04374527931213379,"{'fourier_random_features__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7846926536731634,0.7846926536731634,0.03334989365109892
42,17,130,0.703125,0.05183839797973633,"{'fourier_random_features__gamma': 0.005920767837931241, 'svm__C': 100.0}",0.7986206896551725,0.7986206896551725,0.03171308293025377
43,17,130,0.796875,0.050571441650390625,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 6.30957344480193}",0.7603598200899551,0.7603598200899551,0.039028640565703786
44,18,138,0.8125,0.05248308181762695,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 100.0}",0.7656071964017992,0.7656071964017992,0.040129933787776066
45,18,138,0.7447916666666666,0.0535585880279541,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 100.0}",0.7795052473763119,0.7795052473763119,0.035516086387152
46,18,138,0.71875,0.02155160903930664,"{'fourier_random_features__gamma': 0.0412346222116529, 'svm__C': 0.3981071705534969}",0.8090104947526238,0.8090104947526238,0.04122661568999193
47,18,138,0.8072916666666666,0.0376286506652832,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 6.30957344480193}",0.7586356821589205,0.7586356821589205,0.03648943803406932
48,20,153,0.7916666666666666,0.03218698501586914,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 6.30957344480193}",0.7586356821589206,0.7586356821589206,0.03207836687120262
49,20,153,0.75,0.042467355728149414,"{'fourier_random_features__gamma': 0.0001220703125, 'svm__C': 100.0}",0.786431784107946,0.786431784107946,0.03518590829217881
50,20,153,0.7291666666666666,0.034595489501953125,"{'fourier_random_features__gamma': 0.005920767837931241, 'svm__C': 100.0}",0.7985907046476762,0.7985907046476762,0.023745324142265874
51,20,153,0.796875,0.051010847091674805,"{'fourier_random_features__gamma': 0.005920767837931241, 'svm__C': 6.30957344480193}",0.7620839580209895,0.7620839580209895,0.047145558016460073
52,21,161,0.8020833333333334,0.03180265426635742,"{'fourier_random_features__gamma': 0.0412346222116529, 'svm__C': 0.3981071705534969}",0.7656221889055472,0.7656221889055472,0.019845658250259086
53,21,161,0.75,0.07305407524108887,"{'fourier_random_features__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7846926536731634,0.7846926536731634,0.035544959417601905
54,21,161,0.71875,0.0522768497467041,"{'fourier_random_features__gamma': 0.0412346222116529, 'svm__C': 0.3981071705534969}",0.795127436281859,0.795127436281859,0.03678361221541265
55,21,161,0.796875,0.03548288345336914,"{'fourier_random_features__gamma': 0.005920767837931241, 'svm__C': 6.30957344480193}",0.7603598200899551,0.7603598200899551,0.03863921631859306
56,23,176,0.7916666666666666,0.060720205307006836,"{'fourier_random_features__gamma': 0.0412346222116529, 'svm__C': 0.3981071705534969}",0.7621889055472264,0.7621889055472264,0.04466361229264159
57,23,176,0.75,0.055445194244384766,"{'fourier_random_features__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7846926536731634,0.7846926536731634,0.03334989365109892
58,23,176,0.71875,0.07899689674377441,"{'fourier_random_features__gamma': 0.0412346222116529, 'svm__C': 6.30957344480193}",0.8020839580209895,0.8020839580209895,0.029295996825609738
59,23,176,0.7916666666666666,0.041875600814819336,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 6.30957344480193}",0.7551574212893554,0.7551574212893554,0.03853978740805061
60,25,192,0.8177083333333334,0.05240678787231445,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 100.0}",0.7604047976011994,0.7604047976011994,0.03467868204472159
61,25,192,0.7604166666666666,0.031679391860961914,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 100.0}",0.7847076461769116,0.7847076461769116,0.03987983451819354
62,25,192,0.71875,0.022971630096435547,"{'fourier_random_features__gamma': 0.0412346222116529, 'svm__C': 0.3981071705534969}",0.7951724137931035,0.7951724137931035,0.03524997487419229
63,25,192,0.8177083333333334,0.03200864791870117,"{'fourier_random_features__gamma': 0.005920767837931241, 'svm__C': 6.30957344480193}",0.7586356821589205,0.7586356821589205,0.04189175983088303
