percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
1,7,0.7473958333333334,0.03178790524930649,0.0010877251625061035,6.537330814906926e-05,0.7673163418290854,0.013358526963883217,0.7673163418290854,0.029248540146637168,0.0010820269584655763,0.00016625983479974299
2,15,0.7838541666666667,0.045628686114414646,0.0011332035064697266,3.447725559710034e-05,0.7764617691154423,0.01172422420471555,0.7764617691154423,0.03504247483582053,0.000989377498626709,0.00013436268266019631
3,23,0.7643229166666666,0.032604125066533644,0.0012714862823486328,6.78503001349924e-05,0.7768628185907047,0.0125340979651429,0.7768628185907047,0.03318622814688259,0.0010361075401306152,0.00011159571950582504
4,30,0.7708333333333334,0.03627184447183364,0.001260519027709961,3.166123326104575e-05,0.7786431784107946,0.015078201476045057,0.7786431784107946,0.030998676083196314,0.001236593723297119,0.0001931665182356847
5,38,0.7708333333333334,0.035132129070916764,0.001305699348449707,3.853743366807935e-05,0.779508995502249,0.016888183299267747,0.779508995502249,0.03164385433415731,0.0011858820915222168,0.00010015391296495514
6,46,0.7708333333333333,0.03551609816923397,0.0014613866806030273,6.853414527010913e-05,0.7812518740629686,0.014002727621790577,0.7812518740629686,0.031157254414603507,0.0012527823448181153,0.00012910058604589808
7,53,0.7708333333333334,0.03719493973199402,0.0014591217041015625,0.00013736376308409224,0.7781934032983508,0.013984078550568855,0.7781934032983508,0.0338045020253562,0.0013781189918518066,9.558441516079701e-05
8,61,0.76171875,0.03921411548535313,0.0019624829292297363,0.0001257582154856779,0.7816566716641679,0.020680691678929095,0.7816566716641679,0.03775239231007811,0.0013704657554626464,8.497957361843982e-05
9,69,0.78125,0.04215211993812147,0.0021463632583618164,0.0002420103310115311,0.7764880059970015,0.01691352907305064,0.7764880059970015,0.03795545285093116,0.0013928174972534179,8.786652050826919e-05
10,76,0.76171875,0.040238377969693866,0.0019282698631286621,9.610906583764414e-05,0.7786506746626687,0.015473756509012775,0.7786506746626687,0.028986950713232797,0.001463639736175537,9.964719334016114e-05
11,84,0.7656250000000001,0.029231698334171413,0.0036127567291259766,0.0009729569370421641,0.7812443778110945,0.01445804102535931,0.7812443778110945,0.033371309891801634,0.0018272757530212401,0.00047329196413226885
12,92,0.765625,0.0448037774325137,0.002061903476715088,8.319345918878057e-05,0.780363568215892,0.016339048272403366,0.780363568215892,0.0318136675188442,0.0016582250595092774,0.00021987512600086173
13,99,0.7747395833333334,0.041401336186418364,0.002710580825805664,0.0005652252114972577,0.7790854572713644,0.01928605694587372,0.7790854572713644,0.03533125396566268,0.00182112455368042,0.0001969380848345785
14,107,0.77734375,0.02954897322372452,0.0023694634437561035,7.020149434481292e-05,0.7812443778110945,0.01720293608674814,0.7812443778110945,0.04176682791906727,0.0018460631370544435,0.0002122049897140078
15,115,0.7630208333333334,0.04365378805791721,0.0025461316108703613,0.0003324461498882708,0.7799475262368816,0.01836695067333564,0.7799475262368816,0.03486129874428853,0.001965236663818359,0.0004338739762917488
16,122,0.7682291666666666,0.03484137541734284,0.0056160688400268555,0.002276456641051426,0.7790704647676161,0.017490550067922026,0.7790704647676161,0.03781791896055872,0.0019449591636657715,0.00017795443604864969
17,130,0.76953125,0.038516144421221477,0.002952396869659424,0.00043272697481355857,0.7799400299850074,0.01541447767446213,0.7799400299850074,0.03367856137462634,0.0020439624786376953,8.36630644868764e-05
18,138,0.7669270833333334,0.04394410685074535,0.0025725364685058594,0.00029371499774310736,0.7799325337331335,0.01920086595256467,0.7799325337331335,0.032675339807534426,0.002181553840637207,0.00019428866089804891
19,145,0.7786458333333334,0.04318521862441929,0.002660214900970459,0.00024069199132802576,0.7769115442278861,0.01547838967909148,0.7769115442278861,0.03508495072330853,0.0022170305252075194,0.00014653453980628247
20,153,0.7669270833333334,0.03904079257959625,0.003169715404510498,0.0005009142679196536,0.7799475262368816,0.014349903659433793,0.7799475262368816,0.03405081787087994,0.0023618578910827638,0.00021283162004435795
