percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
100,768,0.7747395833333334,0.03989987876574105,0.0037859678268432617,0.00027056367595092753,0.7768815592203899,0.016686255923827283,0.7768815592203899,0.03619394846664593,0.002605819702148438,7.276203760771349e-05
