training-time,prediction-time,score-in-test
33.425711154937744,31.79534411430359,0.9770725070812053
35.70635390281677,32.20957589149475,0.9770725070812053
32.273531913757324,32.13459491729736,0.9770725070812053
31.03864312171936,32.04546093940735,0.9770725070812053
34.22588610649109,32.510969161987305,0.9770725070812053
39.91690111160278,32.11047601699829,0.9770725070812053
34.30362892150879,32.14428901672363,0.9770725070812053
