n-components,fit-time-random-feature,transform-time-random-feature,training-time-SVC-kernel-linear,prediction-time-SVC-kernel-linear,score-in-test-SVC-kernel-linear,training-time-linear-SVC-dual-false,prediction-time-linear-SVC-dual-false,score-in-test-linear-SVC-dual-false
585,0.10516810417175293,0.05837583541870117,0.4649012088775635,4.153958082199097,0.9731917835716039,0.1235508918762207,0.4399268627166748,0.9752659633784597
611,0.1216270923614502,0.059454917907714844,0.49841785430908203,4.326629877090454,0.9731917835716039,0.12405896186828613,0.4677391052246094,0.9752882663871356
636,0.15012288093566895,0.06926798820495605,0.5028178691864014,4.448747158050537,0.9732809956063073,0.13038206100463867,0.46795201301574707,0.975555902491246
661,0.13421201705932617,0.07822084426879883,0.5389258861541748,4.828868865966797,0.9732809956063073,0.13570618629455566,0.5359790325164795,0.975555902491246
686,0.15121817588806152,0.07706904411315918,0.5529389381408691,4.869985103607178,0.9732809956063073,0.14223194122314453,0.6030077934265137,0.9759796596560876
712,0.22915101051330566,0.07137799263000488,0.5902218818664551,5.013272047042847,0.9732809956063073,0.14332103729248047,0.5499110221862793,0.9760242656734394
737,1.0702168941497803,0.12679505348205566,0.623096227645874,5.413664817810059,0.9734371166670384,0.1557140350341797,0.5418338775634766,0.9760242656734394
5,0.0007650852203369141,0.0027909278869628906,0.015475988388061523,0.13524985313415527,0.9710060887213685,0.0025482177734375,0.02136707305908203,0.9722327541985414
30,0.0008857250213623047,0.005492210388183594,0.03152322769165039,0.25893187522888184,0.9712291188081272,0.0060007572174072266,0.05197906494140625,0.9730356625108727
55,0.001360177993774414,0.008353948593139648,0.04547882080078125,0.3843879699707031,0.9712291188081272,0.010413885116577148,0.0744631290435791,0.9732363895889555
81,0.010205984115600586,0.025834083557128906,0.05937480926513672,0.5529119968414307,0.9712514218168031,0.016383886337280273,0.10540485382080078,0.9741731159533421
106,0.02636098861694336,0.02702784538269043,0.07308435440063477,0.6376409530639648,0.9712291188081272,0.024168968200683594,0.1194009780883789,0.9743069340053974
131,0.01667499542236328,0.014447927474975586,0.09141087532043457,0.7801988124847412,0.9712291188081272,0.027987957000732422,0.13055682182312012,0.9741731159533421
156,0.006339073181152344,0.02785515785217285,0.10176801681518555,0.9156649112701416,0.9713183308428307,0.036157846450805664,0.18915414810180664,0.9740839039186386
182,0.023549795150756836,0.02846527099609375,0.11955714225769043,1.0523991584777832,0.9713629368601825,0.03780198097229004,0.13727021217346191,0.9741285099359903
207,0.028213977813720703,0.027376890182495117,0.14255690574645996,1.263720989227295,0.9714075428775342,0.04283785820007324,0.15140724182128906,0.9745968731181837
232,0.015050172805786133,0.027508020401000977,0.1606159210205078,1.360940933227539,0.9723219662332448,0.04900097846984863,0.17795491218566895,0.9750875393090528
257,0.020952701568603516,0.02636098861694336,0.1815171241760254,1.55373215675354,0.9723442692419207,0.05041909217834473,0.18358612060546875,0.9754220844391909
283,0.02094292640686035,0.028352022171020508,0.2055518627166748,1.7750699520111084,0.9723665722505966,0.06552815437316895,0.19768285751342773,0.9757120235519772
308,0.02529168128967285,0.036817073822021484,0.22791194915771484,1.9292869567871094,0.9723665722505966,0.07362484931945801,0.21983003616333008,0.975555902491246
333,0.027050018310546875,0.030703067779541016,0.2517099380493164,2.1658010482788086,0.9723665722505966,0.07403373718261719,0.23586702346801758,0.9758012355866806
358,0.032872915267944336,0.034796714782714844,0.269744873046875,2.3127691745758057,0.9723665722505966,0.0796961784362793,0.25377678871154785,0.9758681446127082
384,0.3317689895629883,0.037828922271728516,0.28692197799682617,2.470768690109253,0.9733032986149832,0.08385920524597168,0.25583910942077637,0.9757566295693288
409,0.08887481689453125,0.0501711368560791,0.3135366439819336,2.6936590671539307,0.9749314182483217,0.09649991989135742,0.3131401538848877,0.9775631732720744
434,0.1729278564453125,0.044721126556396484,0.32709813117980957,2.825866937637329,0.9749760242656734,0.1017758846282959,0.30191683769226074,0.9775854762807503
459,0.10645127296447754,0.04658699035644531,0.3518030643463135,2.9862451553344727,0.9749760242656734,0.13052988052368164,0.3514888286590576,0.9778754153935366
484,0.07488703727722168,0.048664093017578125,0.3674743175506592,3.0964252948760986,0.9749760242656734,0.14693188667297363,0.4423692226409912,0.9778754153935366
510,0.07277107238769531,0.05507302284240723,0.3930187225341797,3.356300115585327,0.9749760242656734,0.1429908275604248,0.3610250949859619,0.9778977184022125
535,0.10246706008911133,0.058734893798828125,0.41547727584838867,3.5718960762023926,0.9749760242656734,0.15058398246765137,0.3771531581878662,0.9780092334455918
560,0.08785510063171387,0.06226205825805664,0.4242980480194092,3.6530933380126953,0.9749760242656734,0.1556689739227295,0.37978696823120117,0.9780092334455918
585,0.10290670394897461,0.05748605728149414,0.4562339782714844,3.943157196044922,0.9749760242656734,0.1569359302520752,0.44147467613220215,0.9780092334455918
611,0.47208404541015625,0.06819677352905273,0.47049999237060547,4.081094980239868,0.9749760242656734,0.16414523124694824,0.44725489616394043,0.9780092334455918
636,0.1812429428100586,0.07084012031555176,0.4852299690246582,4.189425945281982,0.9759573566474118,0.1365349292755127,0.4754948616027832,0.9780315364542677
661,0.13686800003051758,0.07485389709472656,0.5074176788330078,4.37411904335022,0.9760465686821153,0.1664419174194336,0.5500650405883789,0.9780315364542677
686,0.14443278312683105,0.07213711738586426,0.5217761993408203,4.539973020553589,0.9760242656734394,0.1619410514831543,0.5337028503417969,0.9786337176885161
712,0.16305875778198242,0.07600569725036621,0.5417909622192383,4.831979036331177,0.9760242656734394,0.18548083305358887,0.5969018936157227,0.9786337176885161
737,0.17120718955993652,0.07676219940185547,0.5687668323516846,5.011737108230591,0.9760242656734394,0.17516231536865234,0.5986073017120361,0.9786337176885161
5,0.0007419586181640625,0.0027132034301757812,0.014589071273803711,0.12831592559814453,0.9710060887213685,0.0026960372924804688,0.02130413055419922,0.9723442692419207
30,0.0008652210235595703,0.007425069808959961,0.0328211784362793,0.2575669288635254,0.9712068157994513,0.0066530704498291016,0.05608391761779785,0.9743069340053974
55,0.0019488334655761719,0.008276939392089844,0.04753684997558594,0.4398519992828369,0.9710506947387203,0.010978937149047852,0.09770011901855469,0.9744184490487767
81,0.0020318031311035156,0.018732070922851562,0.06062793731689453,0.5235867500305176,0.9712068157994513,0.01612687110900879,0.1054677963256836,0.9743961460401008
106,0.033438920974731445,0.028547048568725586,0.07560396194458008,0.6520659923553467,0.9712068157994513,0.02152276039123535,0.11321806907653809,0.9743738430314249
131,0.00840902328491211,0.019643306732177734,0.09154796600341797,0.8307089805603027,0.9711845127907754,0.030838966369628906,0.12288093566894531,0.9742846309967215
156,0.034113168716430664,0.03325986862182617,0.1038210391998291,0.9073278903961182,0.9724111782679483,0.036614179611206055,0.1893460750579834,0.9744853580748043
182,0.023674964904785156,0.026194095611572266,0.12416791915893555,1.0596559047698975,0.9724111782679483,0.04213404655456543,0.14342212677001953,0.9747976001962665
207,0.01902008056640625,0.023602008819580078,0.14525103569030762,1.2680912017822266,0.9727903294154382,0.046030282974243164,0.16623830795288086,0.9756005085085978
232,0.018024921417236328,0.026968955993652344,0.16026091575622559,1.3839821815490723,0.9727903294154382,0.0457768440246582,0.2163550853729248,0.9762026897428463
257,0.023569107055664062,0.030883073806762695,0.1848139762878418,1.6320579051971436,0.972812632424114,0.05297708511352539,0.18460917472839355,0.9763365077949016
283,0.04682803153991699,0.0390777587890625,0.21100091934204102,1.8163771629333496,0.9728795414501417,0.05620002746582031,0.2501699924468994,0.9770279010638535
308,0.034908294677734375,0.03443312644958496,0.2296757698059082,1.9393348693847656,0.9730579655195486,0.06267714500427246,0.22851324081420898,0.9772732341592881
333,0.034403085708618164,0.030527114868164062,0.24936294555664062,2.133121967315674,0.9730579655195486,0.06950926780700684,0.24045205116271973,0.9772732341592881
358,0.03539705276489258,0.041069984436035156,0.2708001136779785,2.297495126724243,0.9730579655195486,0.07430815696716309,0.2639307975769043,0.9773401431853157
384,0.04542207717895508,0.04246807098388672,0.29598093032836914,2.4961228370666504,0.9730356625108727,0.07763814926147461,0.26776766777038574,0.977473961237371
409,0.04683494567871094,0.04368901252746582,0.31943511962890625,2.7508609294891357,0.9730356625108727,0.08809494972229004,0.28360486030578613,0.9773178401766398
434,0.05028033256530762,0.05009007453918457,0.3329160213470459,2.8812670707702637,0.9730356625108727,0.08739686012268066,0.3069620132446289,0.9776746883154538
459,0.07070517539978027,0.05917978286743164,0.36226797103881836,3.1100940704345703,0.9730356625108727,0.0921018123626709,0.3233189582824707,0.9776746883154538
484,0.0672760009765625,0.050420284271240234,0.36699795722961426,3.169092893600464,0.9731025715369003,0.09737086296081543,0.3322310447692871,0.9776523853067779
510,0.07634902000427246,0.05210423469543457,0.3962831497192383,3.4421491622924805,0.9731025715369003,0.11316728591918945,0.3552889823913574,0.9776746883154538
535,0.0818948745727539,0.05885195732116699,0.42249083518981934,3.6314308643341064,0.9738608738318799,0.10701799392700195,0.3849151134490967,0.9779200214108883
560,0.09892797470092773,0.06229901313781738,0.43855905532836914,3.821441650390625,0.9738608738318799,0.11747097969055176,0.4163990020751953,0.9778977184022125
585,0.14456415176391602,0.06126213073730469,0.4608619213104248,4.001589059829712,0.9748422062136182,0.12169384956359863,0.4039580821990967,0.9786114146798404
611,0.13651418685913086,0.06686592102050781,0.4845740795135498,4.209581136703491,0.9748422062136182,0.13344383239746094,0.4677848815917969,0.9795035350268751
636,0.15837693214416504,0.06936192512512207,0.5104711055755615,4.315467834472656,0.9748645092222941,0.1480576992034912,0.4701981544494629,0.9795035350268751
661,0.13928484916687012,0.07117176055908203,0.5265400409698486,4.563320875167847,0.9749091152396459,0.13968420028686523,0.46402812004089355,0.9797488681223097
686,0.14886713027954102,0.07430315017700195,0.5536139011383057,4.779489040374756,0.9749314182483217,0.1485152244567871,0.48760390281677246,0.9797488681223097
712,0.2272322177886963,0.07821416854858398,0.5760898590087891,4.973455190658569,0.9749314182483217,0.15578222274780273,0.5487899780273438,0.9797711711309856
737,0.23574209213256836,0.08068394660949707,0.5897700786590576,5.157105207443237,0.9749314182483217,0.15824079513549805,0.5642669200897217,0.9797711711309856
5,0.0007228851318359375,0.0031859874725341797,0.014667034149169922,0.13026690483093262,0.9709837857126926,0.002357006072998047,0.021003007888793945,0.9718313000423757
30,0.0008699893951416016,0.008909225463867188,0.03250265121459961,0.2675299644470215,0.9712068157994513,0.005913972854614258,0.0731956958770752,0.9725672993286795
55,0.0013158321380615234,0.01853203773498535,0.04713606834411621,0.40542006492614746,0.9724334812766242,0.010133028030395508,0.07580804824829102,0.9735263287017418
81,0.002045869827270508,0.016463041305541992,0.05841875076293945,0.5055711269378662,0.9726119053460311,0.01584482192993164,0.09132599830627441,0.9743292370140731
106,0.002924680709838867,0.01801896095275879,0.07437419891357422,0.6439578533172607,0.9726565113633829,0.02382206916809082,0.10585880279541016,0.974351540022749
131,0.005541086196899414,0.017889022827148438,0.08897089958190918,0.862555980682373,0.9727903294154382,0.03050398826599121,0.12166714668273926,0.9754220844391909
156,0.00890207290649414,0.024473905563354492,0.10198020935058594,0.9277021884918213,0.9729241474674933,0.03510594367980957,0.14200901985168457,0.975555902491246
182,0.009903907775878906,0.02480006217956543,0.12102603912353516,1.0525927543640137,0.9730356625108727,0.0410921573638916,0.1377110481262207,0.9755335994825702
207,0.0317690372467041,0.026635169982910156,0.1461181640625,1.2885382175445557,0.9730356625108727,0.04669308662414551,0.15697216987609863,0.9756005085085978
232,0.013788938522338867,0.037957191467285156,0.1605372428894043,1.4202940464019775,0.9731917835716039,0.05147290229797363,0.17489886283874512,0.9756674175346254
257,0.024078845977783203,0.02622365951538086,0.18257474899291992,1.619055986404419,0.973169480562928,0.05716824531555176,0.1954197883605957,0.9756674175346254
283,0.020811080932617188,0.03382420539855957,0.20867705345153809,1.8782248497009277,0.9732140865802796,0.06305217742919922,0.19821405410766602,0.975555902491246
308,0.02432084083557129,0.031042098999023438,0.2183060646057129,1.926480770111084,0.9732586925976314,0.0691831111907959,0.23238086700439453,0.9756228115172737
333,0.031701087951660156,0.03365612030029297,0.24905014038085938,2.1647608280181885,0.9732363895889555,0.07543683052062988,0.23710107803344727,0.9756451145259496
358,0.03272509574890137,0.03428816795349121,0.26790714263916016,2.398247241973877,0.9732140865802796,0.07786297798156738,0.24337410926818848,0.9759796596560876
384,0.0395047664642334,0.03635406494140625,0.29353809356689453,2.5305259227752686,0.9731917835716039,0.08527517318725586,0.2679626941680908,0.9760019626647635
409,0.045545339584350586,0.041207075119018555,0.31221890449523926,2.7480719089508057,0.9731917835716039,0.09101700782775879,0.37933802604675293,0.9761803867341704
434,0.053483009338378906,0.04034900665283203,0.3295001983642578,2.9125137329101562,0.9731917835716039,0.09656119346618652,0.296306848526001,0.9761803867341704
459,0.06021690368652344,0.04625296592712402,0.3541431427001953,3.1410939693450928,0.9739723888752593,0.10193991661071777,0.3205382823944092,0.9761803867341704
484,0.06436610221862793,0.052887678146362305,0.3776068687438965,3.2755069732666016,0.9732140865802796,0.0944819450378418,0.3245859146118164,0.9762695987688739
510,0.06946182250976562,0.05156135559082031,0.3983900547027588,3.4632787704467773,0.9743069340053974,0.11017608642578125,0.4303271770477295,0.9769832950465017
535,0.11038398742675781,0.05783438682556152,0.42646312713623047,3.702024221420288,0.9743069340053974,0.10637497901916504,0.37787294387817383,0.9770502040725294
560,0.0973517894744873,0.06289505958557129,0.4382059574127197,3.8357441425323486,0.9743069340053974,0.11348295211791992,0.3961141109466553,0.9770502040725294
585,0.0981130599975586,0.06757974624633789,0.4626288414001465,3.979890823364258,0.9742846309967215,0.11575007438659668,0.40998029708862305,0.9769832950465017
611,0.10833406448364258,0.06424307823181152,0.4807770252227783,4.1963090896606445,0.9742846309967215,0.12182497978210449,0.44956302642822266,0.9769832950465017
636,0.13398385047912598,0.06577897071838379,0.5058512687683105,4.408961057662964,0.9754889934652184,0.12297296524047852,0.45798420906066895,0.9772732341592881
661,0.18883085250854492,0.07493829727172852,0.5301609039306641,4.545842885971069,0.9754889934652184,0.12824296951293945,0.492966890335083,0.9773178401766398
686,0.15368986129760742,0.07252788543701172,0.5445208549499512,4.706054925918579,0.9754889934652184,0.13406109809875488,0.5105030536651611,0.9773178401766398
712,0.16791415214538574,0.07975506782531738,0.5877137184143066,4.954047918319702,0.9754889934652184,0.13886690139770508,0.5262300968170166,0.9773847492026675
737,0.17037582397460938,0.07725811004638672,0.5936470031738281,5.119380235671997,0.9754889934652184,0.14956903457641602,0.5178821086883545,0.9774516582286951
5,0.0007407665252685547,0.0035588741302490234,0.015617132186889648,0.1297163963317871,0.9709837857126926,0.0028018951416015625,0.02155900001525879,0.9714298458862101
30,0.0008740425109863281,0.005445241928100586,0.03307986259460449,0.2903461456298828,0.9713183308428307,0.006360769271850586,0.07092714309692383,0.9725896023373554
55,0.002028942108154297,0.008114099502563477,0.04551506042480469,0.38273000717163086,0.9713406338515066,0.010067224502563477,0.06714224815368652,0.9727903294154382
81,0.002039194107055664,0.008838176727294922,0.05768609046936035,0.5087041854858398,0.9713406338515066,0.01578807830810547,0.08080625534057617,0.9726788143720588
106,0.0033299922943115234,0.011628150939941406,0.07323193550109863,0.6254458427429199,0.9731248745455762,0.021223783493041992,0.10794591903686523,0.9766710529250396
131,0.008767127990722656,0.014386177062988281,0.08883309364318848,0.794177770614624,0.9733032986149832,0.027580976486206055,0.14214396476745605,0.9766933559337154
156,0.018606901168823242,0.034060001373291016,0.10273313522338867,0.91438889503479,0.9739277828579075,0.0332179069519043,0.14089703559875488,0.9768494769944466
182,0.009276866912841797,0.018098115921020508,0.12208890914916992,1.0498919486999512,0.9750206302830252,0.03983902931213379,0.16639113426208496,0.9770055980551776
207,0.08043813705444336,0.0210268497467041,0.14743709564208984,1.2650790214538574,0.9754889934652184,0.044172048568725586,0.1553480625152588,0.9769832950465017
232,0.013605833053588867,0.021078824996948242,0.16412115097045898,1.3966081142425537,0.9761803867341704,0.05070614814758301,0.2547948360443115,0.9775854762807503
257,0.23673224449157715,0.0497891902923584,0.1975269317626953,1.6564550399780273,0.9762472957601981,0.056122779846191406,0.22032999992370605,0.9775854762807503
283,0.023832082748413086,0.0286710262298584,0.21166610717773438,1.7926549911499023,0.9761803867341704,0.06139779090881348,0.22607207298278809,0.9775854762807503
308,0.12907910346984863,0.0875251293182373,0.22666382789611816,1.9319710731506348,0.9761580837254946,0.06536984443664551,0.22125601768493652,0.9775854762807503
333,0.2290949821472168,0.05925774574279785,0.253265380859375,2.199648857116699,0.9764703258469567,0.07738208770751953,0.331859827041626,0.9777639003501573
358,0.0640871524810791,0.03639411926269531,0.2657289505004883,2.2516119480133057,0.976425719829605,0.07829904556274414,0.250363826751709,0.9777415973414814
384,0.05258607864379883,0.0409541130065918,0.2839179039001465,2.421367883682251,0.9766933559337154,0.08284306526184082,0.26051807403564453,0.9782099605236746
409,0.05777287483215332,0.03991293907165527,0.30542492866516113,2.6728079319000244,0.9766933559337154,0.08577990531921387,0.2967369556427002,0.9781876575149988
434,0.25504398345947266,0.08155179023742676,0.32709670066833496,2.800731897354126,0.9767825679684189,0.08884000778198242,0.33062100410461426,0.9785891116711645
