n-components,fit-time-mean,fit-time-std,transform-time-mean,transform-time-std,training-time-mean,training-time-std,prediction-time-mean,prediction-time-std,score-mean,score-std
5,0.0006883825574602399,0.00013282594934594587,0.0006883825574602399,0.00017566292569218178,0.01641263280596052,0.0003830318419028525,0.1349903174809047,0.003634471358205989,0.9702031804090373,0.0
30,0.0006587505340576172,2.8848976469666622e-05,0.0006587505340576172,0.000534046076265509,0.036355393273489814,0.0012000699401986394,0.26334691047668457,0.013855641989434297,0.9731121299691899,0.0013615712583667434
55,0.0007855892181396484,8.862203848893892e-06,0.0007855892181396484,0.00415526157599283,0.04879202161516462,0.0013178634557715876,0.3816436699458531,0.012203629292437025,0.9753105693958115,0.0009708002077394496
81,0.0009298324584960938,5.4646245675560257e-05,0.0009298324584960938,0.00731054713669101,0.0624469348362514,0.0013798263183399065,0.5121148654392788,0.027547847395359155,0.9750588640121839,0.0007222082800698554
106,0.00104764529636928,3.8406223408550846e-05,0.00104764529636928,0.008545542874799632,0.07891518729073661,0.003494617359964002,0.6395487104143415,0.033284432730005135,0.9759828458001841,0.0010832030884781229
131,0.0011525154113769531,8.044051123027887e-06,0.0011525154113769531,0.006615123464512764,0.09397636141095843,0.0025950425536271082,0.7608154501233783,0.015561251568236944,0.9764034168209291,0.0009256868161725623
156,0.0012746538434709822,1.720236684094447e-05,0.0012746538434709822,0.0027934840690459362,0.10580594199044364,0.0016663199559174933,0.8627598626273019,0.015457372802235974,0.9765085595761154,0.0006899185327523296
182,0.0014222690037318639,3.799513987567601e-05,0.0014222690037318639,0.007316254537827877,0.12510715212140763,0.0023178243530417534,1.020885705947876,0.019380918399067963,0.9766105161872051,0.000723011380449013
207,0.0015190669468470982,1.1880214737197187e-05,0.0015190669468470982,0.00810064024866432,0.1485586506979806,0.001775604961528977,1.2140236922672816,0.011626257575206272,0.976881338435412,0.0005593354381898505
232,0.001653773444039481,2.521301636253054e-05,0.001653773444039481,0.0031707972372812913,0.1620774609701974,0.0028638142355007505,1.3341750758034843,0.02985223517034371,0.9767284035187774,0.0002697518374622712
257,0.0018004689897809709,6.042248629040493e-05,0.0018004689897809709,0.010670434815288444,0.19026337351117814,0.0031630381991894414,1.5331799643380302,0.020490691616598375,0.9768335462739638,0.0007771688415469576
283,0.0019214834485735213,2.6680063210732335e-05,0.0019214834485735213,0.0011963904199068537,0.21320458820887975,0.005291819636323795,1.7441067014421736,0.03432452359115362,0.9762664126247774,0.000609084314973767
308,0.002056189945765904,7.88301524001428e-05,0.002056189945765904,0.0033511984345455863,0.22863316535949707,0.004934568703544548,1.8389651775360107,0.019481701342682425,0.9767156589423914,0.0004847164414123118
333,0.002196788787841797,2.1953936970866794e-05,0.002196788787841797,0.0039495875066759,0.24965579169137136,0.0073097425666441805,2.0378262996673584,0.03600814905346793,0.9769737366142122,0.0009051154423270621
358,0.0023029191153390066,3.205863505045255e-05,0.0023029191153390066,0.01333190035312962,0.27443534987313406,0.006226787169469886,2.204758269446237,0.04531346074380054,0.9770119703433707,0.00047985417473765234
384,0.0024150099073137555,4.589577552738092e-05,0.0024150099073137555,0.0005065028783821343,0.29373036112104145,0.004501392089817103,2.397069079535348,0.034981005248849145,0.9769482474614397,0.0009484118659947194
409,0.002538102013724191,9.229702878053056e-05,0.002538102013724191,0.0007503005771229951,0.3139738695962088,0.006215033737442677,2.5779639993395125,0.0393132642353282,0.9771680914041019,0.00043831971663027287
434,0.0026879991803850445,4.6472405734288315e-05,0.0026879991803850445,0.009370800788302025,0.3351954732622419,0.007449543216601528,2.757095609392439,0.06948726608895149,0.9769259444527638,0.0007823935648630913
459,0.0028134754725864957,2.4710509880885315e-05,0.0028134754725864957,0.0010235808664258597,0.3650875432150705,0.005824807715819574,2.9845975807734897,0.03358756142390576,0.9770661347930122,0.0007538850537217908
484,0.0029194695608956473,3.122022139086593e-05,0.0029194695608956473,0.002076668249039643,0.37610643250601633,0.007925414712764032,3.092196362359183,0.06422080864028457,0.9770470179284328,0.000596291499747573
510,0.0030798230852399555,2.9132537231513112e-05,0.0030798230852399555,0.003128597773247677,0.3977974142347063,0.01004983725197795,3.2878373009817943,0.07400285138824003,0.9768526631385431,0.00044669694782238206
535,0.003227506365094866,9.066412377285493e-05,0.003227506365094866,0.0045386539641528905,0.41669368743896484,0.008218584188147403,3.4793789046151296,0.06254581624877928,0.9774675889491778,0.0005872251715973931
560,0.003305401120867048,4.9141886202756675e-05,0.003305401120867048,0.0016850403940371398,0.43640044757298063,0.006547004174568411,3.618414810725621,0.06571543221851521,0.9768494769944466,0.0003909923736290893
585,0.003500291279384068,0.00013627922798062272,0.003500291279384068,0.0021923369882401195,0.46494252341134207,0.009318950502346731,3.8239638464791432,0.07548083554396877,0.9773656323380882,0.0006277189051065811
611,0.0036786283765520367,9.128170268153428e-05,0.0036786283765520367,0.004290701742162269,0.4802188532693045,0.01122080561468304,3.983003990990775,0.07382409235892004,0.9771075546662674,0.0005412570226566462
636,0.00385005133492606,0.00016212268869584916,0.00385005133492606,0.002772441640928543,0.4967713696616037,0.01078847816052317,4.104630129677909,0.08552563510937816,0.9771649052600052,0.0004153449753454007
661,0.0038995061601911274,0.0001727563055645518,0.0038995061601911274,0.003013356575247585,0.523728779384068,0.011538552270203001,4.368036099842617,0.05185795105136866,0.9771680914041019,0.00014778122644934407
686,0.004039968763078962,0.0001505441332756327,0.004039968763078962,0.0020739508156405436,0.5483335767473493,0.012192649259483313,4.520777532032558,0.05468396997268091,0.9772413727183226,0.0006234022924818954
712,0.0041675567626953125,0.0001582644485324381,0.0041675567626953125,0.011267494277006034,0.5718357563018799,0.010666789366778765,4.706084557941982,0.055457360758110565,0.9768335462739638,0.0005838270365352862
737,0.004228149141584124,6.324063912462346e-05,0.004228149141584124,0.0034458050547660855,0.590702908379691,0.01767961457235539,4.8768298625946045,0.08507030370018051,0.9772413727183226,0.0007849325346213883
