n-components,fit-time-mean,fit-time-std,transform-time-mean,transform-time-std,training-time-mean,training-time-std,prediction-time-mean,prediction-time-std,score-mean,score-std
5,0.0014215196881975447,0.001734408012170748,0.0014215196881975447,0.0003105997742396148,0.002671480178833008,0.00019120065121265976,0.02152977670942034,0.000737157305953983,0.9718472307628584,0.00036368593924150644
30,0.0008930478777204241,2.9826063962794458e-05,0.0008930478777204241,0.006775515956455717,0.006297928946358817,0.0002824837904285365,0.05906316212245396,0.009041445208351264,0.9731153161132866,0.0008944273186572241
55,0.00159454345703125,0.00032127281728156886,0.00159454345703125,0.008532384479199682,0.01074075698852539,0.0005654037329365546,0.08119549070085798,0.020474063189816795,0.9736410298892179,0.0008218316802707359
81,0.003222124917166574,0.0030797724265378356,0.003222124917166574,0.006205113860150867,0.016240085874285017,0.0005076192550153601,0.09546027864728655,0.011443300091373359,0.9740934623509283,0.0011760022899924743
106,0.011039188929966517,0.013050725059573286,0.011039188929966517,0.007136210187174605,0.022385529109409878,0.0013181094912278703,0.10908641133989606,0.005423950140431643,0.9748390200695216,0.0013147699957350753
131,0.008370024817330497,0.004173942100135903,0.008370024817330497,0.006214080628413626,0.02849813870021275,0.0019661634353863038,0.12847886766706193,0.011838965704671361,0.9749855826979631,0.001320145782797518
156,0.013201645442417689,0.010089314050724331,0.013201645442417689,0.006078368381396387,0.034324782235281806,0.0020621855313734455,0.15101701872689383,0.026792406508945,0.9750174441389287,0.0013776466079475345
182,0.013567311423165458,0.006871781525141961,0.013567311423165458,0.014183166348894032,0.04043528011866978,0.0013708216490651366,0.14893398966108048,0.013732317453123966,0.9752054266406253,0.001444810080528459
207,0.029916354588099887,0.023238851052810983,0.029916354588099887,0.00721902186534984,0.04405157906668527,0.004498798073853258,0.16437942641122,0.012042856210793526,0.9753902229982253,0.0013949551132095975
232,0.019291366849626814,0.00794721361695006,0.019291366849626814,0.007124315530782542,0.04949280193873814,0.004067802114198918,0.20688642774309432,0.04117188566117452,0.9756228115172736,0.0014073298619693192
257,0.053431851523263116,0.08092053119738928,0.053431851523263116,0.00875124617660809,0.05461433955601284,0.0029032733186295625,0.18985363415309361,0.014839417260905223,0.9756960928314944,0.0014193965013751656
