n-components,fit-time-mean,fit-time-std,transform-time-mean,transform-time-std,training-time-mean,training-time-std,prediction-time-mean,prediction-time-std,score-mean,score-std
256,0.00015934308369954428,3.4008441536691663e-06,0.00015934308369954428,6.559167670463055e-05,0.02050479253133138,0.0002112696254248858,0.007633686065673828,8.607022979511265e-05,0.8088023088023087,0.004256242771645756
273,0.0001668532689412435,1.2208723035444046e-05,0.0001668532689412435,8.467094940256006e-05,0.02265032132466634,0.00022333123612176982,0.008411844571431478,6.092057362931919e-05,0.8066378066378066,0.004470976445838281
291,0.00017189979553222656,1.2707508973035724e-05,0.00017189979553222656,0.00017616109756410128,0.024540424346923828,0.0002700061092680718,0.00911104679107666,6.155905845148013e-05,0.8059163059163059,0.004256242771645781
308,0.00017996629079182944,2.4432224295881465e-05,0.00017996629079182944,0.0002225721227760685,0.02520465850830078,0.0004717669581731528,0.009390711784362793,8.576692093243183e-05,0.8080808080808081,0.0035346172334533247
326,0.0001914501190185547,4.491644044453877e-05,0.0001914501190185547,0.0005898907110356156,0.027444124221801758,0.0003456338607893697,0.010191996892293295,6.3137393326901e-05,0.8023088023088022,0.004470976445838322
343,0.00023766358693440756,0.00014865113844259934,0.00023766358693440756,0.00011739111207909461,0.029454747835795086,0.00023364774628076008,0.011005759239196777,5.307001562688976e-05,0.8044733044733046,0.0063721218371773835
361,0.00019697348276774088,1.6313418514888355e-05,0.00019697348276774088,0.0002986934532286451,0.030718684196472168,0.0003247964586039245,0.011464635531107584,5.3296107872693e-05,0.8088023088023087,0.0032587560723336584
379,0.0001948674519856771,1.4616180291852798e-05,0.0001948674519856771,0.0004985625325168757,0.032612244288126625,0.0003365756919235948,0.012233217557271322,8.953211820096536e-05,0.7994227994227994,0.0035346172334533347
396,0.00024068355560302734,9.674775062530828e-05,0.00024068355560302734,0.0001576517262037749,0.033539136250813804,0.00016471288067908274,0.01259020964304606,5.640590906113234e-05,0.8030303030303031,0.005967120671900578
414,0.0002645254135131836,0.000141827655971824,0.0002645254135131836,0.0008856437980868926,0.03558882077534994,0.00030470848317305565,0.01331003506978353,6.884671040726749e-05,0.8030303030303031,0.0036219048767709076
431,0.0003139177958170573,0.00017714424483973766,0.0003139177958170573,0.0003316726081444504,0.037766059239705406,0.0005045781143079214,0.014053543408711752,0.00010172697093141394,0.8051948051948052,0.009080596088053283
449,0.00020372867584228516,2.6715118294832142e-05,0.00020372867584228516,0.00030383910374614663,0.03878378868103027,0.0004822469915073669,0.014588514963785807,4.8858166433599946e-05,0.8051948051948052,0.0072438097535418
467,0.0003093878428141276,0.0001808164156605073,0.0003093878428141276,0.0007450334036244199,0.040963212649027504,0.0003325655428314273,0.015424172083536783,0.00019031589905802875,0.8008658008658008,0.002737902736076546
484,0.00021509329477945963,2.2537513782043028e-05,0.00021509329477945963,0.0011547442274482387,0.041810194651285805,0.00036902851478235393,0.01571524143218994,0.00015592872182249425,0.8015873015873015,0.003258756072333665
502,0.0002828041712443034,0.00014908810877252906,0.0002828041712443034,0.0009695975955376862,0.043482700983683266,0.0002228791490983934,0.016460855801900227,8.695847168688465e-05,0.8037518037518038,0.0059145458966577795
519,0.00023253758748372397,4.571166698120719e-05,0.00023253758748372397,0.0007532458906699785,0.04577843348185221,0.00017159060944522478,0.017204999923706055,5.9870888217856125e-05,0.8059163059163059,0.004256242771645803
537,0.0002922217051188151,0.00015513357892561177,0.0002922217051188151,0.0016806236861917055,0.04737337430318197,0.00033809313673142976,0.017798542976379395,0.00012086037216250946,0.8030303030303031,0.002371093322533217
