training-time,prediction-time,score-in-test
0.0035331249237060547,0.0023779869079589844,0.8008658008658008
0.003983736038208008,0.0023920536041259766,0.8008658008658008
0.0034520626068115234,0.0024137496948242188,0.8008658008658008
0.003922939300537109,0.002471923828125,0.8008658008658008
0.0034918785095214844,0.0023910999298095703,0.8008658008658008
0.0034749507904052734,0.0024139881134033203,0.8008658008658008
