percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
1,3,-0.0438857684615277,0.0,0.004145622253417969,0.0,0.22527564153813312,0.0,0.22527564153813312,0.163891274107097,0.009671926498413086,0.007192795638145212
2,6,0.5908975221430062,0.0,0.005942106246948242,0.0,0.48907747014441316,0.0,0.48907747014441316,0.10445514640210964,0.0060230731964111325,0.0009615213686089613
4,13,0.564856216268584,0.0,0.0041425228118896484,0.0,0.7708644832343117,0.0,0.7708644832343117,0.047294166859427667,0.004691982269287109,0.00125109369698976
5,16,0.7818123319326686,0.0,0.004182100296020508,0.0,0.7893195821361754,0.0,0.7893195821361754,0.04910218340454992,0.005371284484863281,0.001367589447966816
7,23,0.778843879709979,0.0,0.004471302032470703,0.0,0.8052792268731629,0.0,0.8052792268731629,0.03802921758932856,0.006754398345947266,0.0011064069649104028
9,30,0.7845430305346885,0.0,0.004990577697753906,0.0,0.8022411830424604,0.0,0.8022411830424604,0.03913307496010573,0.005825042724609375,0.0014640264804797194
10,33,0.7810346754952711,0.0,0.024602890014648438,0.0,0.8125700825849982,0.0,0.8125700825849982,0.024277059945709292,0.007301044464111328,0.00031587934932779827
12,40,0.7812574778275965,0.0,0.027614116668701172,0.0,0.806762595654179,0.0,0.806762595654179,0.0385145021377867,0.006954813003540039,0.0015622432700273588
13,43,0.7710020690898796,0.0,0.014362096786499023,0.0,0.8076278994214002,0.0,0.8076278994214002,0.03871358653489219,0.0069904327392578125,0.0022419488117881173
15,50,0.7804207950312863,0.0,0.013219118118286133,0.0,0.8066436944391544,0.0,0.8066436944391544,0.03653266001349819,0.011666154861450196,0.0050000797207223665
17,57,0.7806730607700881,0.0,0.0149078369140625,0.0,0.807764585981233,0.0,0.807764585981233,0.04016571474286983,0.0069710731506347655,0.0012563924424119329
18,60,0.780957951771061,0.0,0.01439046859741211,0.0,0.8070627128529153,0.0,0.8070627128529153,0.03656687310339163,0.01020517349243164,0.003014525408281484
20,67,0.7808419990555275,0.0,0.018591642379760742,0.0,0.8132241353173733,0.0,0.8132241353173733,0.02544355583303815,0.014671659469604493,0.007234655576085946
21,70,0.7817665176772112,0.0,0.007837533950805664,0.0,0.8095675979086021,0.0,0.8095675979086021,0.03383841464256037,0.007434034347534179,0.0016627793363897722
23,77,0.7830918554851449,0.0,0.028736352920532227,0.0,0.8077459363047378,0.0,0.8077459363047378,0.03552570962105818,0.008281993865966796,0.0014497538000836493
25,84,0.7803807839658868,0.0,0.03054499626159668,0.0,0.806970845090842,0.0,0.806970845090842,0.03605818959435923,0.012085580825805664,0.003535830568790504
