percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
1,41,0.5412911364340296,0.035434759327137806,1.0126985907554626,0.24689025329327355,0.5468513012409095,0.010631316603223655,0.5468513012409095,0.026851221289606937,0.8948248982429504,0.16369497658801405
2,83,0.5599672519017892,0.016301729016589765,1.1478703022003174,0.3068139803973334,0.5597596252870343,0.008901986113878746,0.5597596252870343,0.022765265526366305,1.0669592380523683,0.1531025532227916
4,167,0.5638077509163273,0.02068036675629729,0.9000518321990967,0.030413044896196912,0.5607148190958743,0.009620395360942039,0.5607148190958743,0.023658111879265805,0.9475959181785584,0.20136341803097213
5,208,0.5667092394936168,0.017920761532623678,0.936203122138977,0.028041544297976784,0.5651130194987396,0.008759602265285178,0.5651130194987396,0.02249660255934085,1.326736843585968,0.521528532947187
7,292,0.5629293778697718,0.020682932964529097,1.7049849033355713,0.4587379124346448,0.5627671760412882,0.009146620262708072,0.5627671760412882,0.021189631533560155,3.0271424412727357,0.5361534887302847
9,375,0.5673981107884263,0.01978256048308686,3.1042643785476685,0.32773223126879386,0.5633775006319763,0.009200968891072376,0.5633775006319763,0.023323579342390387,3.5413442373275754,0.519159972765096
10,417,0.5583896155794801,0.028170989231484676,2.823334813117981,0.8812109778822901,0.5625106157308044,0.00949558646068528,0.5625106157308044,0.023355386793361244,4.159203958511352,0.7712009059328889
12,501,0.5665528568011028,0.020278625696480316,4.062823712825775,0.04782574078209612,0.5640858773914085,0.009453714620001573,0.5640858773914085,0.022814928761171575,4.641566407680512,0.7793626259180562
13,543,0.5651520357132902,0.02159811649602313,4.474038481712341,0.1536685243523308,0.562750142225197,0.009091421916608621,0.562750142225197,0.023217775938858667,5.3893099308013905,0.8381951167471999
15,626,0.5676405893889056,0.018798603938408195,4.311169624328613,1.1492203386864073,0.563755550354355,0.007987215590199012,0.563755550354355,0.02320232747744197,6.268001544475555,1.063570042121515
17,710,0.5688292197268693,0.019954726932647788,5.027095258235931,1.1446108939279158,0.5627550266051685,0.0097677279242989,0.5627550266051685,0.022337693846229426,6.848347854614258,1.2752524529844278
18,751,0.5670218293047949,0.01820052928436247,6.005585730075836,0.04196272903813142,0.5643814350763182,0.009768473618400622,0.5643814350763182,0.02279414431327614,6.647818803787232,1.445862046650846
20,835,0.5666837232169235,0.019554323295997513,6.4971707463264465,0.0787439316291297,0.5634494051394299,0.009015793182693712,0.5634494051394299,0.0237753215360542,7.788102805614471,1.428586451530262
21,877,0.5674079841660862,0.020274652487204295,6.2238433957099915,1.114258120663282,0.5631679812069571,0.008324888049064208,0.5631679812069571,0.02308229553051095,8.526452803611754,1.4293768449857447
23,960,0.5663910096212555,0.019861752062811707,7.125115931034088,1.055568788452573,0.5643446407345178,0.008757442409193558,0.5643446407345178,0.022608835235609394,9.73049693107605,1.826923219370632
25,1044,0.5664884850217267,0.020186623760608254,4.614744663238525,0.08971167087978812,0.5633527931949347,0.009893894262644002,0.5633527931949347,0.023283316353366015,7.009809839725494,1.8488210238339775
