percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
1,41,0.5509205457424411,0.04968057288518761,0.02869105339050293,0.01601359520242879,0.5675440564091866,0.009608944742899566,0.5675440564091866,0.02542285357754969,0.01194216012954712,0.0018902589235957833
2,83,0.5730426153328478,0.030001762640993385,0.04054027795791626,0.0199436348852353,0.5728840730628365,0.009067035347596671,0.5728840730628365,0.023950625059986578,0.02606997489929199,0.0022717994456661166
4,167,0.5718396858960879,0.022881559876249506,0.1139402985572815,0.03890478490046086,0.571863619603186,0.008692940155694464,0.571863619603186,0.02469372349959772,0.048641645908355714,0.00900397391880809
5,208,0.5709182940289956,0.025329785704248434,0.12773668766021729,0.02772953609914792,0.5714253570807691,0.009349790363117212,0.5714253570807691,0.02568029411605636,0.07135132551193238,0.008221024170992677
7,292,0.5712508047907568,0.026403292202264915,0.1749887466430664,0.011747795470097471,0.5710571994891614,0.009354043339316411,0.5710571994891614,0.02689777191767975,0.11640346050262451,0.01813625597685338
9,375,0.5703249683529541,0.026761748698083416,0.2678810954093933,0.021864459457904908,0.5715040608951573,0.009427547295005174,0.5715040608951573,0.02629441122874809,0.18249268531799318,0.03210057093102295
10,417,0.5701774465926395,0.026866526741606056,0.29221171140670776,0.016377862204998136,0.5709650303217042,0.010334742643153141,0.5709650303217042,0.026881385050250478,0.23914556503295897,0.03399470225791954
12,501,0.5693086445045618,0.02655957885107195,0.34387677907943726,0.007412180892382941,0.5709643396213677,0.010754365164688574,0.5709643396213677,0.025484134369591873,0.33844828605651855,0.06041882582766223
13,543,0.5701780037369233,0.026081039909509576,0.3555155396461487,0.010399204919082658,0.5707886994437951,0.010301103327543025,0.5707886994437951,0.025488939228031412,0.390887713432312,0.07300496677673934
15,626,0.5695443277104361,0.026426458794203474,0.39676231145858765,0.03652708061480751,0.5714041868945294,0.010940836843503195,0.5714041868945294,0.02519993362403305,0.5417570352554322,0.07949539019291271
17,710,0.5693143718294137,0.02656132984837677,0.4847724437713623,0.0192375683488943,0.571131266663392,0.01072899239461247,0.571131266663392,0.025632862373826004,0.7187690734863281,0.1621560627150217
18,751,0.5698559697556469,0.02624578471676066,0.520958423614502,0.03612183892122401,0.571232550048999,0.01074553751329102,0.571232550048999,0.025700156685680996,0.817773962020874,0.1865390136603672
20,835,0.5697061262293301,0.02641216390259429,0.6146889925003052,0.07158771466775435,0.5716353142807985,0.011148968404529553,0.5716353142807985,0.025331789398068454,1.0399667978286744,0.25829776444935987
21,877,0.5690805094648197,0.0267115204215124,0.7114419341087341,0.05060961791891421,0.5710239148641467,0.010552007512611207,0.5710239148641467,0.025321150278366327,1.188770604133606,0.3182046283504689
23,960,0.5697248345506991,0.026397055223606324,0.7803082466125488,0.050258612998347524,0.5709782695604577,0.010477124430661183,0.5709782695604577,0.025594085584076984,1.714785349369049,0.396059403462791
25,1044,0.5694553241623121,0.02647635366934058,0.9120257496833801,0.038646137157930374,0.5711891411235973,0.0107139760020175,0.5711891411235973,0.025582111265161373,2.1199115037918093,0.602527922244066
