n-components,fit-time-random-feature,score-in-test,transform-time-random-feature
1877,0.0051860809326171875,0.4658537325083148,0.09246611595153809
1921,0.0051288604736328125,0.46580289350391235,0.08827376365661621
1965,0.005262851715087891,0.46576762991837395,0.09481501579284668
246,0.0010492801666259766,0.46509880101593964,0.022407054901123047
290,0.0011098384857177734,0.4651498514125151,0.026098966598510742
334,0.001249074935913086,0.465179016304124,0.1139531135559082
378,0.0013680458068847656,0.46511148921497103,0.044164180755615234
422,0.0014469623565673828,0.46519437504463973,0.03615093231201172
466,0.0015521049499511719,0.465129125421373,0.12335515022277832
510,0.001631021499633789,0.4652286130009551,0.06656002998352051
554,0.0017740726470947266,0.4652174824039177,0.04245185852050781
598,0.004138469696044922,0.46517338502623023,0.06317305564880371
642,0.002006053924560547,0.4651999744482694,0.10760188102722168
686,0.0021080970764160156,0.465174885123573,0.0445094108581543
731,0.0022118091583251953,0.4668587260693514,0.03374886512756348
775,0.0023632049560546875,0.4667992255988008,0.0621340274810791
819,0.0025649070739746094,0.46668990958859174,0.04115629196166992
863,0.0026121139526367188,0.4666173129560348,0.06191205978393555
907,0.002892017364501953,0.4665137077854247,0.0599360466003418
951,0.002696990966796875,0.4664846649758389,0.051115989685058594
995,0.0028638839721679688,0.4663722439683766,0.15694475173950195
1039,0.002960205078125,0.4663958415479933,0.060777902603149414
1083,0.0052797794342041016,0.46632031448169003,0.05392003059387207
1127,0.003220796585083008,0.4662970181416102,0.0817420482635498
1171,0.0032949447631835938,0.46625629413686753,0.1298658847808838
1215,0.00344085693359375,0.4662159749457034,0.10423493385314941
1259,0.003535032272338867,0.46615757214254167,0.14192986488342285
1304,0.0036249160766601562,0.46512778146377115,0.10223007202148438
1348,0.0037717819213867188,0.4651355184962888,0.06528997421264648
1392,0.009814023971557617,0.46516662580796597,0.09049177169799805
1436,0.006386280059814453,0.46519550245861174,0.07996201515197754
1480,0.00413203239440918,0.46518013480876147,0.0878438949584961
1524,0.005808830261230469,0.4652132797933532,0.08225083351135254
1568,0.00424504280090332,0.46519245952374094,0.08597302436828613
1612,0.00481104850769043,0.46518247081686853,0.07555675506591797
1656,0.004530906677246094,0.46509138930759714,0.0895380973815918
1700,0.004672050476074219,0.46512390218847793,0.10469508171081543
1744,0.006803989410400391,0.4651472533240046,0.10645079612731934
1788,0.004971027374267578,0.46515728014011304,0.13540101051330566
1833,0.005230903625488281,0.4658600418920485,0.12565994262695312
