percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
1,41,0.4936442921988166,0.13040052588824583,0.01944178342819214,0.0003148091582838625,0.5596965981708268,0.008129407470525672,0.5596965981708268,0.027932946608911668,0.011234247684478761,0.001092159056884561
2,83,0.5669268166355513,0.02484258343265418,0.024452626705169678,0.003392117786626506,0.5655278165863507,0.008900498346268491,0.5655278165863507,0.026448233471314003,0.02057199478149414,0.0025254533171953147
4,167,0.5746289103896988,0.026481968272349953,0.055657923221588135,0.009005724722979388,0.5694586146569474,0.010298934650450932,0.5694586146569474,0.023787752957132556,0.036315977573394775,0.0023695102173991595
5,208,0.36207768697855003,0.3815005407433728,0.05015242099761963,0.00473535317169117,0.567117871717018,0.010567857865035897,0.567117871717018,0.02700130022371181,0.044763231277465815,0.003122268631420768
7,292,0.577611011623063,0.022515625755095664,0.0918893814086914,0.019885154763541767,0.5707143921284538,0.009601293696215827,0.5707143921284538,0.029180509989048708,0.0668639302253723,0.004902452287925469
9,375,0.5711906613002522,0.02770676031475881,0.10235542058944702,0.017064529835671728,0.5704299387708645,0.009957599172143772,0.5704299387708645,0.025342948294134353,0.08528908491134643,0.012175993247289246
10,417,0.569526032909065,0.02577815983923398,0.1068238615989685,0.010116788864604782,0.569961835641102,0.010403041899802717,0.569961835641102,0.025294517489138454,0.10288110971450806,0.007920543242249799
12,501,0.5698992442229005,0.025317777661412327,0.1257692575454712,0.015197430422030474,0.5697519040961265,0.010225421599149282,0.5697519040961265,0.023672171416518863,0.13178132772445678,0.008988797807804209
13,543,0.5698925312113732,0.026005877317000898,0.1597459316253662,0.019747014265206708,0.5711008896639138,0.011377504429276798,0.5711008896639138,0.025216245599903694,0.17158048152923583,0.01692674408604533
15,626,0.5639570972915362,0.03046008118332783,0.1624658703804016,0.012403930301238611,0.5709921759741272,0.010153926843280965,0.5709921759741272,0.026251670091644745,0.20470871925354003,0.019563811801782103
17,710,0.5668290529044808,0.028839305996131135,0.2091267704963684,0.00952351156840728,0.5707363681731874,0.011037787943550193,0.5707363681731874,0.02611972851490814,0.24092425107955934,0.028729152820078055
18,751,0.5504618075209964,0.0543558060831636,0.2219449281692505,0.01887268998757534,0.5709406119257654,0.009799192026018096,0.5709406119257654,0.02610193322674222,0.262818169593811,0.02182839110354374
20,835,0.5695063260759454,0.029330587254437136,0.27171385288238525,0.038165804225629686,0.5715106288204054,0.011465020430685603,0.5715106288204054,0.026464476038084044,0.30207855701446534,0.03786378589072857
21,877,0.5694088641651848,0.027499980912165503,0.3022966980934143,0.014860979211788637,0.5691684350817782,0.009854065882084758,0.5691684350817782,0.02564248661146439,0.330709707736969,0.03121776847874628
23,960,0.569347087959484,0.025780219172491438,0.32768720388412476,0.023716932533238384,0.5696209117743001,0.009845260508078012,0.5696209117743001,0.02648424428491219,0.3810561418533326,0.04416873610387955
25,1044,0.5720636049641743,0.028109107851736502,0.3777458071708679,0.020260116266037378,0.5703500032368999,0.010088843454260643,0.5703500032368999,0.026021238643479817,0.4251436829566956,0.046956831094398174
