,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV,cv_mean_test_score,cv_std_test_score
31,12,501,0.5583945626236914,0.32076025009155273,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5730491648804868,0.5730491648804868,0.02735344408550036
32,13,543,0.5558205217084253,0.3466780185699463,"{'regressor__nystroem__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5836633050124262,0.5836633050124262,0.034567945172480026
33,13,543,0.5506062347668383,0.3377878665924072,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5756283202955578,0.5756283202955578,0.02919459397747733
34,13,543,0.615054081114043,0.3514852523803711,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5536694084689353,0.5536694084689353,0.009117673786592437
35,13,543,0.5585418445517699,0.3455052375793457,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5731086542748122,0.5731086542748122,0.027488219335179302
36,15,626,0.5551251173862823,0.3548853397369385,"{'regressor__nystroem__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5817538414058678,0.5817538414058678,0.036622707651287174
37,15,626,0.5506252716086993,0.4043877124786377,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.575633384570081,0.575633384570081,0.029207896163668475
38,15,626,0.6150548813148344,0.45352602005004883,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5536503795717561,0.5536503795717561,0.009239153988863522
39,15,626,0.5584013809010451,0.40726757049560547,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.573000940659527,0.573000940659527,0.027377189802336527
40,17,710,0.5545835804276915,0.519935131072998,"{'regressor__nystroem__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5806830947075649,0.5806830947075649,0.03636524547042033
41,17,710,0.550585625112622,0.4132814407348633,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5756419112947754,0.5756419112947754,0.02920343030629561
42,17,710,0.6150560371477878,0.4331238269805908,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5536031015753358,0.5536031015753358,0.009164017240762053
43,17,710,0.5584032934681783,0.5206470489501953,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5727265987390465,0.5727265987390465,0.02759749526550837
44,18,751,0.5537940259437082,0.5219125747680664,"{'regressor__nystroem__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5823246700384,0.5823246700384,0.03581258418864527
45,18,751,0.550567190572913,0.5288653373718262,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.575637811445679,0.575637811445679,0.02919202486686158
46,18,751,0.6151853692857588,0.4466392993927002,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5535446703018165,0.5535446703018165,0.009179727706388722
47,18,751,0.5584123337134494,0.51462721824646,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5730317139788621,0.5730317139788621,0.027362143985491843
48,20,835,0.5542478881336388,0.6824984550476074,"{'regressor__nystroem__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.581765622221251,0.581765622221251,0.03604383055343515
49,20,835,0.5505657234762598,0.5918831825256348,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5756455516621861,0.5756455516621861,0.029190394609207932
50,20,835,0.615055988550936,0.642463207244873,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5532877264486455,0.5532877264486455,0.009477848881556946
51,20,835,0.5584046939666127,0.6067852973937988,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.572791182836235,0.572791182836235,0.02756723308385178
52,21,877,0.5541749957513329,0.6788804531097412,"{'regressor__nystroem__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.581691760169716,0.581691760169716,0.035587397409041044
53,21,877,0.5505703260869925,0.7516665458679199,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5756577738014623,0.5756577738014623,0.029198751823721277
54,21,877,0.6150564400690232,0.6944847106933594,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5536069625587783,0.5536069625587783,0.009138892982018103
55,21,877,0.5584033228936949,0.6109576225280762,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5730607268567678,0.5730607268567678,0.02734658219243943
56,23,960,0.5536442526301281,0.9028561115264893,"{'regressor__nystroem__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5823579413025898,0.5823579413025898,0.03637813116638928
57,23,960,0.5504512178479696,0.7983791828155518,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5756577373048982,0.5756577373048982,0.02919847175117399
58,23,960,0.6150564273544259,0.8665099143981934,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5533178363516374,0.5533178363516374,0.009500763474507902
59,23,960,0.5584057584569901,0.798912763595581,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5730263702428965,0.5730263702428965,0.027366317735288304
60,25,1044,0.5524479125835927,0.9114358425140381,"{'regressor__nystroem__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5828220280817519,0.5828220280817519,0.03594431625214347
61,25,1044,0.5504515490075141,0.892817497253418,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5756408934035557,0.5756408934035557,0.029196103088312452
62,25,1044,0.6150566630123295,0.9241182804107666,"{'regressor__nystroem__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5535919758608394,0.5535919758608394,0.009175825305808294
