,n_components,Score in test,Training Time,Best Parameters,Best Score in CV
0,10,0.568609096080936,0.008619070053100586,"{'regressor__nystrom__gamma': 0.020833333333333332, 'regressor__ridge__alpha': 1.0}",0.6613561927749843
1,10,0.7879467325732694,0.003162860870361328,"{'regressor__nystrom__gamma': 0.020833333333333332, 'regressor__ridge__alpha': 0.1}",0.6564327275639845
2,10,0.7942065683091277,0.007203102111816406,"{'regressor__nystrom__gamma': 0.020833333333333332, 'regressor__ridge__alpha': 1.0}",0.7746884565912433
3,10,0.5271481758621968,0.0074062347412109375,"{'regressor__nystrom__gamma': 0.020833333333333332, 'regressor__ridge__alpha': 0.1}",0.6899720403134114
4,20,0.6350462949722431,0.011981010437011719,"{'regressor__nystrom__gamma': 0.020833333333333332, 'regressor__ridge__alpha': 0.1}",0.8073852594587707
5,20,0.6847426756136741,0.007380008697509766,"{'regressor__nystrom__gamma': 0.020833333333333332, 'regressor__ridge__alpha': 0.1}",0.7714590197112698
6,20,0.6338986782340932,0.00929403305053711,"{'regressor__nystrom__gamma': 0.020833333333333332, 'regressor__ridge__alpha': 10.0}",0.7981507337076779
7,20,0.5588737524654113,0.00483393669128418,"{'regressor__nystrom__gamma': 0.020833333333333332, 'regressor__ridge__alpha': 10.0}",0.7985569364126754
