,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV
21,8.0,9,-0.5917290799834793,0.0011467933654785156,"{'regressor__fourier_random_features__gamma': 0.0009207119546699839, 'regressor__ridge_regression__alpha': 0.1}",0.6249966959003774
22,8.0,9,-0.04122997245757132,0.0011501312255859375,"{'regressor__fourier_random_features__gamma': 0.0009207119546699839, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.2265954663194333
23,8.0,9,0.5869217246765108,0.001199960708618164,"{'regressor__fourier_random_features__gamma': 0.0009207119546699839, 'regressor__ridge_regression__alpha': 0.0001}",0.2779595031502888
24,10.0,11,-0.42926658811866436,0.0011310577392578125,"{'regressor__fourier_random_features__gamma': 0.0009207119546699839, 'regressor__ridge_regression__alpha': 0.1}",0.42555428508990645
25,10.0,11,-1.475852432911387,0.001149892807006836,"{'regressor__fourier_random_features__gamma': 0.010416666666666666, 'regressor__ridge_regression__alpha': 0.1}",0.32048484796375865
26,10.0,11,0.34043351490038865,0.0011458396911621094,"{'regressor__fourier_random_features__gamma': 0.010416666666666666, 'regressor__ridge_regression__alpha': 3.1622776601683795}",0.18612260193753113
27,10.0,11,0.9510990134604433,0.0011630058288574219,"{'regressor__fourier_random_features__gamma': 0.010416666666666666, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.3663737971019362
28,14.0,15,0.1664891467619103,0.0011401176452636719,"{'regressor__fourier_random_features__gamma': 0.0009207119546699839, 'regressor__ridge_regression__alpha': 0.0001}",0.6105525749793212
29,14.0,15,0.9213515440530616,0.0013298988342285156,"{'regressor__fourier_random_features__gamma': 0.0009207119546699839, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.4885656789626953
30,14.0,15,0.9252742652533263,0.0011861324310302734,"{'regressor__fourier_random_features__gamma': 8.138020833333333e-05, 'regressor__ridge_regression__alpha': 0.0001}",0.5857736912437592
31,14.0,15,0.5505753736425567,0.001255035400390625,"{'regressor__fourier_random_features__gamma': 8.138020833333333e-05, 'regressor__ridge_regression__alpha': 0.0001}",0.6686500894794698
32,16.0,17,-3.0983753147519764,0.0012497901916503906,"{'regressor__fourier_random_features__gamma': 8.138020833333333e-05, 'regressor__ridge_regression__alpha': 0.0001}",0.7859791740888152
33,16.0,17,0.6164594055665586,0.0012011528015136719,"{'regressor__fourier_random_features__gamma': 8.138020833333333e-05, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.387406025520775
34,16.0,17,0.6356235226302699,0.0013282299041748047,"{'regressor__fourier_random_features__gamma': 0.010416666666666666, 'regressor__ridge_regression__alpha': 3.1622776601683795}",0.3378036986720264
35,16.0,17,-0.7417405684809846,0.0011289119720458984,"{'regressor__fourier_random_features__gamma': 0.0009207119546699839, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.552746922767814
36,18.0,19,0.5398835075885351,0.0012447834014892578,"{'regressor__fourier_random_features__gamma': 0.010416666666666666, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.4350996682002951
37,18.0,19,-80.26554794715935,0.0011620521545410156,"{'regressor__fourier_random_features__gamma': 0.0009207119546699839, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.2177311979655115
38,18.0,19,0.8732836123332008,0.0011510848999023438,"{'regressor__fourier_random_features__gamma': 8.138020833333333e-05, 'regressor__ridge_regression__alpha': 0.0001}",0.572025450998904
39,18.0,19,0.8941253931305814,0.0012180805206298828,"{'regressor__fourier_random_features__gamma': 8.138020833333333e-05, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.627670213494222
40,20.0,21,0.6436475255834594,0.00119781494140625,"{'regressor__fourier_random_features__gamma': 8.138020833333333e-05, 'regressor__ridge_regression__alpha': 0.0001}",0.7320811483734874
41,20.0,21,0.883118275854154,0.0011970996856689453,"{'regressor__fourier_random_features__gamma': 0.0009207119546699839, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.564068545095055
42,20.0,21,0.9157349566233762,0.0014240741729736328,"{'regressor__fourier_random_features__gamma': 0.0009207119546699839, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.4862545637466177
43,20.0,21,0.6165234550994207,0.0012440681457519531,"{'regressor__fourier_random_features__gamma': 8.138020833333333e-05, 'regressor__ridge_regression__alpha': 0.0001}",0.7618635904456827
44,25.0,26,0.7382652864585286,0.0012240409851074219,"{'regressor__fourier_random_features__gamma': 0.010416666666666666, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.8195197268072757
45,25.0,26,0.8943509105678193,0.0011348724365234375,"{'regressor__fourier_random_features__gamma': 0.0009207119546699839, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.6670393091280198
46,25.0,26,0.7612840596900381,0.0015451908111572266,"{'regressor__fourier_random_features__gamma': 8.138020833333333e-05, 'regressor__ridge_regression__alpha': 0.0001}",0.7504777486186835
47,25.0,26,0.8482875453918464,0.0011758804321289062,"{'regressor__fourier_random_features__gamma': 8.138020833333333e-05, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.6719785588307913
