,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV
37,18.0,1474,0.9623408570210469,0.2459700107574463,"{'regressor__fourier_random_features__gamma': 0.0362729401373385, 'regressor__ridge__alpha': 0.01}",0.9660791790619442
38,18.0,1474,0.9642994809117568,0.24356389045715332,"{'regressor__fourier_random_features__gamma': 0.0362729401373385, 'regressor__ridge__alpha': 0.01}",0.9664760984218622
39,18.0,1474,0.9696424306342275,0.25049304962158203,"{'regressor__fourier_random_features__gamma': 0.0362729401373385, 'regressor__ridge__alpha': 0.01}",0.9648758409393912
40,20.0,1638,0.9672374135323908,0.3375978469848633,"{'regressor__fourier_random_features__gamma': 0.005208333333333333, 'regressor__ridge__alpha': 0.001}",0.9669912207680742
41,20.0,1638,0.9707013452671375,0.2955188751220703,"{'regressor__fourier_random_features__gamma': 0.0362729401373385, 'regressor__ridge__alpha': 0.01}",0.9659388606195535
42,20.0,1638,0.9680124371565135,0.31699204444885254,"{'regressor__fourier_random_features__gamma': 0.005208333333333333, 'regressor__ridge__alpha': 0.001}",0.9670182018818932
43,20.0,1638,0.9536701614589831,0.285290002822876,"{'regressor__fourier_random_features__gamma': 0.005208333333333333, 'regressor__ridge__alpha': 0.001}",0.9681124476842953
44,25.0,2048,0.9672336751258226,0.4568521976470947,"{'regressor__fourier_random_features__gamma': 0.005208333333333333, 'regressor__ridge__alpha': 0.001}",0.9667423924226716
45,25.0,2048,0.9715626126548756,0.42420315742492676,"{'regressor__fourier_random_features__gamma': 0.0362729401373385, 'regressor__ridge__alpha': 0.01}",0.9678351933514542
46,25.0,2048,0.9675223688843693,0.5007429122924805,"{'regressor__fourier_random_features__gamma': 0.0362729401373385, 'regressor__ridge__alpha': 0.01}",0.9673608924408788
47,25.0,2048,0.970470150821076,0.4418449401855469,"{'regressor__fourier_random_features__gamma': 0.0362729401373385, 'regressor__ridge__alpha': 0.01}",0.9670661871487043
