percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
0,1,0.7601254446016752,0.0,0.006625652313232422,0.0,0.7555348168720203,0.0,0.7555348168720203,0.0003405834370695364,0.007084035873413086,0.0004147654922041085
0,65,0.8321031093433281,0.0,0.013969898223876953,0.0,0.8256928780658631,0.0,0.8256928780658631,0.009075463915147733,0.016275405883789062,0.0016168760833432231
1,129,0.8442268711515661,0.0,0.02181410789489746,0.0,0.8409721268040121,0.0,0.8409721268040121,0.005663432527191762,0.02182455062866211,0.0009192767134878298
2,193,0.8438061727922898,0.0,0.03632187843322754,0.0,0.8415961517650106,0.0,0.8415961517650106,0.003374470533299386,0.030916357040405275,0.001217587914223756
2,257,0.8440356446246223,0.0,0.04937028884887695,0.0,0.8403489530072239,0.0,0.8403489530072239,0.0039053896518927776,0.03968930244445801,0.002396888116800315
3,321,0.8434237197384021,0.0,0.04433774948120117,0.0,0.8414405103094225,0.0,0.8414405103094225,0.004026099472194838,0.04783759117126465,0.005491652621429508
4,385,0.843767927486901,0.0,0.05720090866088867,0.0,0.8414409966889712,0.0,0.8414409966889712,0.003591418288142592,0.05205535888671875,0.005244565128806986
4,449,0.8444563429838987,0.0,0.07317590713500977,0.0,0.8411292273982465,0.0,0.8411292273982465,0.004059498103627915,0.06284022331237793,0.0033487875167592424
5,514,0.8438826634030673,0.0,0.07960700988769531,0.0,0.8409732211579968,0.0,0.8409732211579968,0.00399075268881462,0.07366089820861817,0.005749287451109166
6,578,0.8438826634030673,0.0,0.09152007102966309,0.0,0.8405052024372479,0.0,0.8405052024372479,0.003362004035799822,0.08271355628967285,0.005076887806199973
6,642,0.8435384556545684,0.0,0.09571409225463867,0.0,0.8406613302723848,0.0,0.8406613302723848,0.0041311422687477116,0.10709104537963868,0.006200963310601984
7,706,0.843920908708456,0.0,0.11333990097045898,0.0,0.8409730995631095,0.0,0.8409730995631095,0.003221000721737958,0.1155473232269287,0.005248285740496913
8,770,0.8442268711515661,0.0,0.10568428039550781,0.0,0.8405043512730377,0.0,0.8405043512730377,0.005481826894611704,0.12689051628112794,0.0075485814481737095
9,834,0.8439973993192336,0.0,0.11587190628051758,0.0,0.8401937979311846,0.0,0.8401937979311846,0.004046480986855906,0.14178752899169922,0.007553574501748872
9,898,0.8442268711515661,0.0,0.15325593948364258,0.0,0.8403495609816598,0.0,0.8403495609816598,0.0037206744005145874,0.15511517524719237,0.007166293724128375
10,963,0.8442651164569549,0.0,0.1510009765625,0.0,0.8409726131835609,0.0,0.8409726131835609,0.002222747832593636,0.18823699951171874,0.008733710281936818
11,1027,0.8443033617623437,0.0,0.15119695663452148,0.0,0.84128462566406,0.0,0.84128462566406,0.0033314769476768874,0.1912182331085205,0.006652541612216068
11,1091,0.8434619650437909,0.0,0.17978286743164062,0.0,0.8409726131835609,0.0,0.8409726131835609,0.003860520329930409,0.22800130844116212,0.011086224004138749
12,1155,0.8443798523731212,0.0,0.18843603134155273,0.0,0.841440145524761,0.0,0.841440145524761,0.0039801507222823745,0.23710951805114747,0.00520892058239539
13,1219,0.8442268711515661,0.0,0.22530889511108398,0.0,0.841128984208472,0.0,0.841128984208472,0.004215413415960142,0.26566576957702637,0.012564225620051847
13,1283,0.8441503805407886,0.0,0.21843695640563965,0.0,0.841751914815486,0.0,0.841751914815486,0.002943550172701218,0.29340696334838867,0.0020206809040719557
