,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV,cv_mean_test_score,cv_std_test_score
16,7,53,0.8072916666666666,0.06940221786499023,"{'nystroem__gamma': 0.0013810679320049757, 'svm__C': 100.0}",0.7604047976011994,0.7604047976011994,0.03760759517972394
17,7,53,0.7604166666666666,0.057387590408325195,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7829385307346327,0.7829385307346327,0.035464342176390405
18,7,53,0.7239583333333334,0.09932470321655273,"{'nystroem__gamma': 0.015625, 'svm__C': 100.0}",0.8003898050974513,0.8003898050974513,0.03784264758189496
19,7,53,0.8072916666666666,0.0679769515991211,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7586206896551724,0.7586206896551724,0.03973573551088796
20,9,69,0.8020833333333334,0.0874946117401123,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7604347826086957,0.7604347826086957,0.036178511413416936
21,9,69,0.7604166666666666,0.11578917503356934,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7829385307346327,0.7829385307346327,0.035464342176390405
22,9,69,0.7239583333333334,0.026206493377685547,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7968665667166418,0.7968665667166418,0.03376558159533025
23,9,69,0.8072916666666666,0.04033231735229492,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7586206896551724,0.7586206896551724,0.03973573551088796
24,10,76,0.8020833333333334,0.05093193054199219,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7604347826086957,0.7604347826086957,0.039763003009299754
25,10,76,0.7604166666666666,0.07738733291625977,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7829385307346327,0.7829385307346327,0.035464342176390405
26,10,76,0.71875,0.053792715072631836,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7951274362818591,0.7951274362818591,0.03287586359910583
27,10,76,0.8072916666666666,0.06819701194763184,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7586206896551724,0.7586206896551724,0.03973573551088796
