n-components,fit-time-random-feature,transform-time-random-feature,training-time-SVC-kernel-linear,prediction-time-SVC-kernel-linear,score-in-test-SVC-kernel-linear,training-time-linear-SVC-dual-false,prediction-time-linear-SVC-dual-false,score-in-test-linear-SVC-dual-false
706,0.0017757415771484375,0.05336499214172363,7.369203090667725,26.539392948150635,0.778100738134394,0.25578904151916504,0.261476993560791,0.7660917122423223
757,0.0018768310546875,0.05747199058532715,8.051482915878296,28.583664178848267,0.7766091712242322,0.2720949649810791,0.27736806869506836,0.7594752744100661
809,0.001993894577026367,0.06782102584838867,8.640757083892822,30.390801906585693,0.7765709259188435,0.3475971221923828,0.29631519317626953,0.7585573870807358
860,0.0020890235900878906,0.06813693046569824,9.386015892028809,32.53103303909302,0.7767239071403985,0.3221428394317627,0.31057095527648926,0.7574482732244617
911,0.0022039413452148438,0.07092905044555664,9.832810163497925,34.364778995513916,0.7776800397751176,0.37044501304626465,0.33757996559143066,0.7590545760507897
962,0.002315998077392578,0.07321500778198242,10.479548215866089,36.676921129226685,0.7770681148888974,0.4319329261779785,0.3377959728240967,0.7585191417753471
5,0.00036215782165527344,0.0017709732055664062,0.1930379867553711,0.673940896987915,0.7601254446016752,0.0023958683013916016,0.0037539005279541016,0.7601254446016752
50,0.00043964385986328125,0.004936933517456055,0.4974782466888428,1.7924001216888428,0.7601254446016752,0.008654117584228516,0.02740001678466797,0.7602019352124527
95,0.0005340576171875,0.007775068283081055,0.886883020401001,3.2477190494537354,0.7601254446016752,0.01673102378845215,0.034580230712890625,0.7603931617393965
140,0.0006248950958251953,0.011080026626586914,1.2059910297393799,4.470310926437378,0.7601254446016752,0.028600215911865234,0.05298733711242676,0.7627643706734998
184,0.0007159709930419922,0.014250040054321289,1.5076920986175537,5.86360502243042,0.7601254446016752,0.043042898178100586,0.06666803359985352,0.7637587486136077
246,0.0008552074432373047,0.019546985626220703,2.183927059173584,8.396952152252197,0.7601254446016752,0.0706937313079834,0.07907891273498535,0.7654032967453245
297,0.0009601116180419922,0.02693009376525879,2.790217876434326,10.409379959106445,0.7626878800627223,0.08616018295288086,0.09653496742248535,0.7672390714039852
348,0.0010499954223632812,0.028171062469482422,3.31308913230896,12.322658061981201,0.7651738249129919,0.10528016090393066,0.1099240779876709,0.7668566183500976
399,0.0011546611785888672,0.031950950622558594,3.874997138977051,14.579169988632202,0.7719049986614143,0.12091994285583496,0.1260390281677246,0.7670095995716526
451,0.0012547969818115234,0.037615299224853516,4.37745213508606,16.691272974014282,0.7741232263739626,0.13787198066711426,0.1417708396911621,0.7675450338470953
502,0.001383066177368164,0.039485931396484375,4.88165020942688,18.431278228759766,0.7722492064099132,0.1874990463256836,0.1696939468383789,0.7613492943741156
553,0.0014710426330566406,0.04261302947998047,5.433045148849487,20.41344428062439,0.7761119822541783,0.2071530818939209,0.17571306228637695,0.7629938425058324
604,0.0015659332275390625,0.05160093307495117,6.044051885604858,22.386806964874268,0.7767621524457873,0.2265641689300537,0.19019699096679688,0.7623054270088346
655,0.0016989707946777344,0.049781084060668945,6.767178058624268,24.868370056152344,0.7785214364936704,0.24670720100402832,0.20766210556030273,0.7651738249129919
706,0.0017840862274169922,0.05461311340332031,7.339741945266724,26.27285099029541,0.7743144529009064,0.2568850517272949,0.22538423538208008,0.7590928213561785
757,0.001878976821899414,0.057745933532714844,8.196534872055054,29.507819175720215,0.7725551688530233,0.2944509983062744,0.2351999282836914,0.7533177802424752
