n-components,fit-time-random-feature,transform-time-random-feature,training-time-SVC-kernel-linear,prediction-time-SVC-kernel-linear,score-in-test-SVC-kernel-linear,training-time-linear-SVC-dual-false,prediction-time-linear-SVC-dual-false,score-in-test-linear-SVC-dual-false
297,0.023247241973876953,0.03637981414794922,2.732055187225342,9.952846050262451,0.7729758672122997,0.11346793174743652,0.10018110275268555,0.7835698168049872
348,0.032171010971069336,0.034981727600097656,3.230422019958496,11.743157148361206,0.7738555092362412,0.14388298988342285,0.1173861026763916,0.7864764600145332
399,0.04186296463012695,0.04519796371459961,3.7804179191589355,14.243845224380493,0.7747351512601828,0.20489716529846191,0.13444185256958008,0.7871266302061422
451,0.054734230041503906,0.048554182052612305,4.288744926452637,15.971486806869507,0.7802807205415535,0.23229002952575684,0.16614818572998047,0.7903009905534095
502,0.0891568660736084,0.0626821517944336,4.791079044342041,17.91595220565796,0.7807014189008299,0.2510218620300293,0.191619873046875,0.7907981795234635
553,0.13578486442565918,0.07727313041687012,5.407031059265137,20.148245096206665,0.7820017592840479,0.2783832550048828,0.2045278549194336,0.7940872757868972
604,0.16461396217346191,0.07477807998657227,6.038373231887817,21.703270196914673,0.7824989482541018,0.306812047958374,0.21210098266601562,0.7952728802539488
655,0.17117810249328613,0.10775899887084961,6.664597988128662,23.965569019317627,0.7842582323019849,0.3560800552368164,0.24662089347839355,0.7961142769725016
706,0.22136712074279785,0.09409666061401367,7.532310962677002,25.98193597793579,0.7863234787929781,0.3495049476623535,0.2770388126373291,0.7964967300263892
757,0.299375057220459,0.0872659683227539,8.312571287155151,28.17356586456299,0.7861322522660343,0.4239461421966553,0.3014400005340576,0.7969556736910545
809,0.3319113254547119,0.1252307891845703,8.888241291046143,29.59847116470337,0.7873943473438635,0.4300680160522461,0.34874582290649414,0.7972233908287758
860,0.3416860103607178,0.12486886978149414,9.146286010742188,31.39574885368347,0.7873943473438635,0.45299196243286133,0.3469829559326172,0.7984472406012162
911,0.46840810775756836,0.12384605407714844,9.871617078781128,33.507550954818726,0.7896125750564118,0.47270917892456055,0.3795781135559082,0.7977970704096072
962,0.47709107398986816,0.1148219108581543,10.598236083984375,35.76128911972046,0.7915630856312388,0.5553667545318604,0.38582825660705566,0.7995563544574903
5,0.000576019287109375,0.001425027847290039,0.20000410079956055,0.6547319889068604,0.7601254446016752,0.003428936004638672,0.00652623176574707,0.7616552568172257
50,0.0011310577392578125,0.006942033767700195,0.5223569869995117,1.7164757251739502,0.7608521054040617,0.016745805740356445,0.021030187606811523,0.7671243354878189
95,0.0022058486938476562,0.009549856185913086,0.8971199989318848,3.045517683029175,0.7683099399548705,0.03273200988769531,0.03430891036987305,0.7760354916434008
140,0.005681037902832031,0.014384984970092773,1.1736619472503662,4.1307759284973145,0.7697250162542548,0.06774091720581055,0.05264472961425781,0.7805101923738861
184,0.04560518264770508,0.015820026397705078,1.5021777153015137,5.4792799949646,0.7725551688530233,0.0756981372833252,0.060468196868896484,0.7832638543618771
246,0.03393197059631348,0.025186777114868164,2.208249807357788,7.972265005111694,0.7767621524457873,0.10697293281555176,0.09729194641113281,0.7882739893678051
297,0.03773212432861328,0.030004024505615234,2.680367946624756,9.971378087997437,0.7777182850805063,0.14034104347229004,0.10248494148254395,0.7896890656671893
348,0.03544807434082031,0.040266990661621094,3.224246025085449,11.833199977874756,0.7790951160745019,0.1652660369873047,0.12452983856201172,0.7924427276551803
399,0.04426884651184082,0.04657483100891113,3.7800180912017822,14.092763900756836,0.7805484376792748,0.18886590003967285,0.16620397567749023,0.7930546525414005
451,0.2734699249267578,0.04974174499511719,4.421304702758789,16.25846791267395,0.7828431560026007,0.21824908256530762,0.19057202339172363,0.7935518415114544
502,0.0878598690032959,0.061773061752319336,4.877376079559326,17.80766797065735,0.7838375339427085,0.24667692184448242,0.1737821102142334,0.7963819941102229
553,0.36927294731140137,0.05667710304260254,5.546621799468994,20.019521951675415,0.785061383715149,0.2950928211212158,0.20075178146362305,0.7958083145293915
604,0.2088170051574707,0.06596922874450684,6.503836154937744,21.72153329849243,0.7855203273798141,0.30471301078796387,0.22055292129516602,0.7972233908287758
655,0.1287078857421875,0.07967400550842285,6.681750059127808,23.951371908187866,0.7876238191761962,0.3297719955444336,0.2434539794921875,0.7976440891880522
706,0.157012939453125,0.08151388168334961,7.251165866851807,25.60456919670105,0.7885799518109152,0.3539862632751465,0.2933032512664795,0.7984472406012162
757,0.2198472023010254,0.08868598937988281,7.906460285186768,27.547056913375854,0.7898802921941331,0.36197710037231445,0.28473329544067383,0.7990974107928251
809,0.2370758056640625,0.09496092796325684,8.57869815826416,29.591962337493896,0.7910276513557961,0.3798339366912842,0.3215012550354004,0.799594599762879
860,0.2984120845794678,0.11500000953674316,9.131458044052124,31.366397857666016,0.7918308027689601,0.4170510768890381,0.3481781482696533,0.8011244119784297
911,0.2865149974822998,0.10801887512207031,9.841981172561646,33.65708637237549,0.79152484032585,0.44043993949890137,0.36431288719177246,0.8003595058706544
962,0.3593580722808838,0.11826086044311523,10.36494779586792,35.42599821090698,0.7927486900982904,0.4687838554382324,0.37561583518981934,0.7994033732359352
5,0.00055694580078125,0.0015888214111328125,0.1908249855041504,0.653648853302002,0.7601254446016752,0.0026140213012695312,0.005873918533325195,0.7601254446016752
50,0.0010809898376464844,0.006823301315307617,0.5190081596374512,1.695235013961792,0.7664359199908212,0.0168609619140625,0.02220010757446289,0.7761502275595671
95,0.0021219253540039062,0.01128077507019043,0.8798198699951172,3.0593559741973877,0.7691130913680345,0.03481912612915039,0.04137897491455078,0.780204229930776
140,0.0051419734954833984,0.01393890380859375,1.1604149341583252,4.0499889850616455,0.7751940949248479,0.057496070861816406,0.059213876724243164,0.7857497992121467
184,0.019070148468017578,0.02616596221923828,1.509437084197998,5.368023872375488,0.7769916242781199,0.07830190658569336,0.06352591514587402,0.7852526102420928
246,0.015959739685058594,0.03283500671386719,2.146890163421631,7.8293468952178955,0.7784831911882817,0.09552884101867676,0.09062719345092773,0.7883887252839714
297,0.032829999923706055,0.027992963790893555,2.6778740882873535,9.81342887878418,0.7789803801583356,0.12755417823791504,0.10291576385498047,0.7888094236432478
348,0.03125929832458496,0.03454995155334473,3.1435158252716064,11.63103199005127,0.7811221172601063,0.17745590209960938,0.12706995010375977,0.7907981795234635
399,0.13284516334533691,0.04586601257324219,3.804335117340088,13.806192874908447,0.7818487780624929,0.19271206855773926,0.1437208652496338,0.7923662370444028
451,0.06969118118286133,0.055979013442993164,4.295226097106934,15.829190254211426,0.7828049106972119,0.21903276443481445,0.1642470359802246,0.7945079741461736
502,0.07208132743835449,0.051151275634765625,4.79981803894043,17.663227796554565,0.7825754388648793,0.25283288955688477,0.17389297485351562,0.7954258614755039
553,0.11110234260559082,0.07249617576599121,5.4035491943359375,20.092326164245605,0.783761043331931,0.2693459987640381,0.19792604446411133,0.7964202394156117
604,0.15569424629211426,0.07501888275146484,6.002267837524414,21.542558908462524,0.7852908555474816,0.2867269515991211,0.2163851261138916,0.7980265422419398
655,0.13329792022705078,0.07274389266967773,6.640304088592529,24.099425077438354,0.786017516349868,0.3160691261291504,0.25541019439697266,0.7982560140742724
706,0.1692500114440918,0.08832573890686035,7.240133047103882,25.988964796066284,0.7867824224576433,0.34397387504577637,0.27203989028930664,0.7984472406012162
757,0.21685290336608887,0.10469484329223633,7.950211763381958,27.739222049713135,0.7871266302061422,0.35982298851013184,0.2793290615081787,0.799594599762879
809,0.32634711265563965,0.12175583839416504,8.577585220336914,29.664725065231323,0.7878915363139175,0.3771829605102539,0.32388806343078613,0.8002447699544881
860,0.30559372901916504,0.1102139949798584,9.058320760726929,31.280144929885864,0.7885799518109152,0.4811220169067383,0.35167479515075684,0.801545110337706
911,0.33121514320373535,0.12670588493347168,9.741572141647339,33.49731206893921,0.789574329751023,0.5098769664764404,0.3789839744567871,0.8017363368646498
962,0.3272581100463867,0.11705398559570312,10.275660991668701,35.270740032196045,0.7914865950204613,0.53584885597229,0.3757929801940918,0.8016598462538723
