training-time,prediction-time,score-in-test
240.3427813053131,115.93021202087402,0.7968409377748882
251.90069365501404,115.82731008529663,0.7972616361341646
188.184396982193,115.77322030067444,0.7909511607450186
93.86070084571838,116.48996186256409,0.7972616361341646
