percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
100,768,0.7747395833333334,0.03989987876574105,0.028363347053527832,0.0012622303186840985,0.7768815592203899,0.016686255923827283,0.7768815592203899,0.03619394846664593,0.013573276996612548,0.0017228617009979155
