percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
0.001,5,0.5774149243044894,0.03171190255871349,1.8750451803207397,0.13159238282316588,0.6036845951405302,0.008271493728844646,0.6036845951405302,0.0198333453330507,2.621453046798706,0.35673354811515456
0.001,58,0.7556900718057458,0.0037446337355751323,71.3056029677391,13.013902953032263,0.7564599995220886,0.0008091203549939793,0.7564599995220886,0.0031556069482435653,96.00270484685899,26.85904102033789
0.01,145,0.7696381486096673,0.0011340528645886754,166.2873781323433,63.83005919065858,0.7707557428427945,0.0008162116231009757,0.7707557428427945,0.0026147351888206657,189.4244105219841,39.37628497065939
0.025,290,0.7858994306485925,0.0024845575612273017,1066.0843795537949,246.4290910074209,0.7868322896733002,0.0006639319353329093,0.7868322896733002,0.0025054993816885757,1446.7969457507133,433.68814144751593
0.05,435,0.7980661328853793,0.0009156760904429142,3858.0053930282593,571.5111823378016,0.7981883344164087,0.0001717074268191434,0.7981883344164087,0.001430851724184114,4466.91016459465,1014.5529306546662
0.075,581,0.8029730883355249,0.0006926814055439951,5261.618788063526,982.7680450046938,0.8036007301504222,0.0005579648726167041,0.8036007301504222,0.0018921493503459585,7386.542924523354,1628.5719507159802

Nyström 
percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
0.001,5,0.5940324812568415,0.015788559761422745,1.7216341495513916,0.06827308429953394,0.6000730875955065,0.0026553864053171666,0.6000730875955065,0.017938691756958544,2.3486204862594606,0.3261212336123287
0.001,58,0.7451877069664654,0.003545622588269119,17.20093333721161,1.3434705396311875,0.7498600073404162,0.00171718798346789,0.7498600073404162,0.005517473078062642,28.723584449291227,10.439837307925579
0.01,145,0.7748204856354086,0.0025669870861215437,135.90371716022491,27.78575993753098,0.7739507399757057,0.0013277208697254253,0.7739507399757057,0.00331337075309116,235.4809435725212,128.420429782683
0.025,290,0.7942761939512437,0.0026683119402530135,898.8766248226166,272.26919310824235,0.7917065421974603,0.0003595364364382143,0.7917065421974603,0.0019277870775722585,786.1022207856179,287.69381902326677
0.05,435,0.7996082697087151,0.0016164049626101607,2295.356060028076,560.5416904917898,0.8006346428541944,0.0009542520414482189,0.8006346428541944,0.001939796448123734,2758.3527129530908,904.5956168972368
0.075,581,0.8061830048260621,0.0012035397703003858,4677.723353922367,1125.0975040316036,0.8071095516620699,0.000717340984250189,0.8071095516620699,0.0017776814906705675,6676.792857134342,1708.0344661959064
