n-components,fit-time-random-feature,score-in-test,transform-time-random-feature
51,0.0001437664031982422,0.6244849075150442,0.0001850128173828125
56,0.0001442432403564453,0.42587784073935975,0.00020694732666015625
61,0.0001800060272216797,0.4738553910819848,0.00026702880859375
65,0.0001583099365234375,0.5709244610373402,0.0003428459167480469
70,0.0001590251922607422,0.6275580433771465,0.00034809112548828125
75,0.00015425682067871094,0.6310102097774902,0.00034689903259277344
80,0.0001571178436279297,0.6075738180926841,0.0003440380096435547
85,0.0001590251922607422,0.5443038686405623,0.0004467964172363281
90,0.00015735626220703125,0.5334376633370156,0.0004050731658935547
94,0.00017309188842773438,0.5568812621334358,0.0012011528015136719
99,0.00016379356384277344,0.5208661088507105,0.010541200637817383
104,0.0002930164337158203,0.521158694404558,0.014719963073730469
109,0.00021791458129882812,0.6375076666672025,0.0011320114135742188
114,0.0002727508544921875,0.548387399954655,0.0029969215393066406
118,0.00017118453979492188,0.7053672159746719,0.0017368793487548828
123,0.00015997886657714844,0.6967722246661252,0.0005481243133544922
128,0.00014591217041015625,0.7140442145314727,0.0005879402160644531
133,0.00015401840209960938,0.6440492094930244,0.0005791187286376953
138,0.0002040863037109375,0.5881506824998668,0.0016503334045410156
143,0.00016379356384277344,0.5692432471310379,0.0005812644958496094
147,0.00019025802612304688,0.5966607778004311,0.0005881786346435547
152,0.00016307830810546875,0.641523014704158,0.0006401538848876953
157,0.0001628398895263672,0.64098675384344,0.0006682872772216797
162,0.0001609325408935547,0.6045004579184858,0.0006856918334960938
167,0.00015997886657714844,0.6057606017079206,0.0007090568542480469
171,0.000164031982421875,0.6154720239165948,0.0007390975952148438
176,0.00015783309936523438,0.6732908497824801,0.0006868839263916016
181,0.00016689300537109375,0.5170172351783058,0.0007290840148925781
186,0.0001518726348876953,0.4889766888389864,0.0007939338684082031
191,0.00018167495727539062,0.5468837644551182,0.001373291015625
196,0.00016617774963378906,0.4808896955611611,0.0008091926574707031
200,0.00019407272338867188,0.5722692245574605,0.0008788108825683594
205,0.0001590251922607422,0.5973330066208454,0.0009860992431640625
210,0.00017404556274414062,0.612090352052549,0.0008530616760253906
215,0.0001838207244873047,0.6411509482673545,0.0008482933044433594
27,0.0001418590545654297,0.8535396831545156,0.00013184547424316406
32,0.0001518726348876953,0.8494130837482128,0.00014400482177734375
36,0.00013971328735351562,0.6413972051991174,0.00014519691467285156
41,0.0001430511474609375,0.4097932499173261,0.00016260147094726562
46,0.00015687942504882812,0.8060513853205139,0.000186920166015625
51,0.0001399517059326172,0.5106156396372217,0.00019621849060058594
56,0.0001437664031982422,0.9046476135991436,0.00021195411682128906
61,0.00015687942504882812,0.6570075298053648,0.0002281665802001953
65,0.00014209747314453125,0.6054872064055308,0.0003478527069091797
70,0.0001437664031982422,0.6436160401143919,0.0003380775451660156
75,0.0001506805419921875,0.6625502262491528,0.00036406517028808594
80,0.00014495849609375,0.6003961492146614,0.0003540515899658203
85,0.00016188621520996094,0.6506935232587796,0.0009169578552246094
