,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
0,1,7,0.7760416666666666,0.0009667873382568359,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 6.30957344480193}",0.7500299850074963,0.7500299850074963,0.026283684962287526,0.0007923603057861328,0.00010862394421549632
1,1,7,0.6927083333333334,0.0010731220245361328,"{'fourier_random_features__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7760419790104948,0.7760419790104948,0.038644428250618805,0.000784921646118164,7.698511922237154e-05
2,1,7,0.6979166666666666,0.0009441375732421875,"{'fourier_random_features__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7812593703148425,0.7812593703148425,0.0702662040118783,0.0008007049560546875,6.79439576043703e-05
3,1,7,0.7552083333333334,0.001001119613647461,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 100.0}",0.7481859070464768,0.7481859070464768,0.030646027250184234,0.0008107185363769531,7.929424877916571e-05
4,2,15,0.8177083333333334,0.0014231204986572266,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 100.0}",0.7674062968515742,0.7674062968515742,0.04063733006186915,0.0010419368743896484,9.88103243250142e-05
5,2,15,0.734375,0.0010290145874023438,"{'fourier_random_features__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7812593703148425,0.7812593703148425,0.03170792261084942,0.0008609294891357422,4.08112441289991e-05
6,2,15,0.7239583333333334,0.0011930465698242188,"{'fourier_random_features__gamma': 0.005920767837931241, 'svm__C': 100.0}",0.7916341829085457,0.7916341829085457,0.02716257738026087,0.0009812355041503907,5.808624288351457e-05
7,2,15,0.8020833333333334,0.0012989044189453125,"{'fourier_random_features__gamma': 0.005920767837931241, 'svm__C': 6.30957344480193}",0.7621139430284858,0.7621139430284858,0.02645298026489765,0.0008990764617919922,6.98427277592769e-05
8,3,23,0.8020833333333334,0.00139617919921875,"{'fourier_random_features__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7621439280359821,0.7621439280359821,0.0314560450447835,0.0010549068450927735,8.197642081486253e-05
9,3,23,0.7447916666666666,0.0014350414276123047,"{'fourier_random_features__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7794902548725637,0.7794902548725637,0.03007578462884639,0.0011582374572753906,0.00014779621371242455
10,3,23,0.71875,0.00197601318359375,"{'fourier_random_features__gamma': 0.005920767837931241, 'svm__C': 100.0}",0.7968515742128937,0.7968515742128937,0.03006226927613685,0.0016523361206054687,0.00022495106152616546
11,3,23,0.8125,0.0012841224670410156,"{'fourier_random_features__gamma': 0.0008501470344688711, 'svm__C': 100.0}",0.7655772113943028,0.7655772113943028,0.039135386016579975,0.0013279914855957031,6.917344369673305e-05
