n-components,fit-time-mean,fit-time-std,transform-time-mean,transform-time-std,training-time-mean,training-time-std,prediction-time-mean,prediction-time-std,score-mean,score-std
1529,0.0032875537872314453,4.564330510872995e-06,0.0032875537872314453,0.002304199688726623,0.18064651489257813,0.0042733160774586845,0.010630130767822266,0.000264793431483756,0.844234520212644,0.00012510366186405735
1587,0.003421449661254883,2.5499421555498338e-05,0.003421449661254883,0.0035849564944256548,0.20922298431396485,0.0335426030667905,0.011196088790893555,0.00010261661389619192,0.8441886258461773,0.00015298122155504162
1645,0.0035184383392333984,8.593989418532446e-06,0.0035184383392333984,0.001319880014802617,0.20638890266418458,0.003440227729049749,0.011490631103515624,0.0003868208054122098,0.8441809767850996,0.0001539343848051201
1702,0.0036942005157470704,8.4164899005594e-05,0.0036942005157470704,0.003229663427339421,0.2189319610595703,0.00546530631168392,0.011897563934326172,0.00015504422709025027,0.8441962749072551,9.130941512458929e-05
1760,0.0037813186645507812,1.773215642353067e-05,0.0037813186645507812,0.0013619833815753325,0.2254931926727295,0.004297872389854125,0.012221527099609376,0.00023637776733415739,0.8442574673958771,8.291384628706412e-05
1817,0.003873920440673828,1.3113672066953782e-05,0.003873920440673828,0.0011197935968874414,0.2418503761291504,0.007330674423265846,0.013032770156860352,0.0005160490037812287,0.8441962749072551,0.00018019993099613403
1875,0.004023933410644531,4.086344214296357e-05,0.004023933410644531,0.0010180245180276013,0.26299662590026857,0.02072193249779646,0.01300201416015625,0.00026213066184732674,0.8441962749072551,0.00022202050367078484
1932,0.004100656509399414,1.7245921851423493e-05,0.004100656509399414,0.004318602767186125,0.29590506553649903,0.024447698837430785,0.014309406280517578,0.0017972227256584658,0.8442039239683329,6.3996636442713e-05
1990,0.004225015640258789,3.448879472193587e-05,0.004225015640258789,0.00614495725245401,0.32666635513305664,0.03123202107869787,0.014135503768920898,0.0005096608167658027,0.8442727655180328,0.0002030966160148476
2048,0.004344367980957031,3.665936663027441e-05,0.004344367980957031,0.007643226881393231,0.356953763961792,0.043939826450486934,0.014355945587158202,0.0005475357651274946,0.8442574673958771,7.356631377089697e-05
2105,0.004488325119018555,4.1317533908178056e-05,0.004488325119018555,0.013695009403353052,0.33373293876647947,0.011390888257738353,0.014874267578125,0.0004759533977466925,0.8442651164569549,8.551910266949513e-05
2163,0.004744577407836914,0.00023072276016647804,0.004744577407836914,0.0018997259632411913,0.35645194053649903,0.018725074072763602,0.015234613418579101,0.00037346474814087374,0.8442727655180328,0.00012799327288546893
2220,0.004858207702636719,0.0003499493983550713,0.004858207702636719,0.00406806354531017,0.3853146076202393,0.015636728511443675,0.015883874893188477,0.0006266990154043618,0.844295712701266,7.356631377088375e-05
2278,0.004933595657348633,0.0002240964066324429,0.004933595657348633,0.006630605633240141,0.3884033203125,0.0279170337051549,0.016368961334228514,0.0004348618155973576,0.8441503805407887,6.047113741859993e-05
2335,0.00494074821472168,2.3230829056762287e-05,0.00494074821472168,0.004839329338003147,0.413481330871582,0.039580823707723,0.016376209259033204,0.0006327229631301382,0.8441656786629441,0.00015440875999682074
2393,0.005618524551391601,0.0008132456055626742,0.005618524551391601,0.0036210176948876884,0.41079230308532716,0.027248797027560886,0.017119836807250977,0.0004989417738343223,0.8441427314797109,9.899551845752157e-05
2450,0.0051613330841064455,3.898686916530163e-05,0.0051613330841064455,0.005022680853236588,0.47618899345397947,0.05648157792056909,0.017589902877807616,0.0005111573846396901,0.8442192220904884,0.0001362950218472687
2508,0.005428409576416016,0.00021950516354021402,0.005428409576416016,0.007764838398701279,0.4723209857940674,0.021895702248193264,0.017810630798339843,0.000641611582237835,0.8442421692737216,0.00017650943908232542
2566,0.005453300476074219,0.00015357908166693514,0.005453300476074219,0.004026982211514489,0.536587905883789,0.06875385514037963,0.018067169189453124,0.0002362328956599045,0.8443339580066546,0.0001389520948834229
