percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
1,81,0.9101056436368834,0.01743690538134828,4.28514289855957,3.0590356728042156,0.9019000920632195,0.008647950153168034,0.9019000920632195,0.016388315442759892,4.522743046283722,0.7914524354776253
2,163,0.9334200467355788,0.012965754343568479,5.489710330963135,3.5162820443548934,0.9395630563112575,0.00400176343809624,0.9395630563112575,0.010099125917595942,6.242235696315765,1.2705277722093946
4,327,0.9505491556743364,0.011637567015384447,4.572278678417206,1.0413548072733703,0.9546578006228364,0.003061965186915615,0.9546578006228364,0.005762045301535146,6.824961137771607,1.2663401302970771
5,409,0.9327838222522868,0.050579764879399754,7.783605396747589,4.26776148635935,0.9569234159137875,0.002525057364134858,0.9569234159137875,0.005834828949153412,10.758274745941161,1.3884559804544638
7,573,0.9615828339053731,0.0010844290194914168,7.932700932025909,0.2590521660362128,0.96108772943242,0.0016489968954800612,0.96108772943242,0.003390769487584054,9.466414594650269,2.133662870493576
9,737,0.9628151879271186,0.0022583532655330563,12.786489188671112,4.6531780997532595,0.9611618058589511,0.0007689080279131973,0.9611618058589511,0.0045128607179337555,14.482923781871795,3.1298526079987647
10,819,0.9639652474018147,0.0012215237108675588,12.217524886131287,0.15739909852245895,0.9626468181416503,0.001039625981403106,0.9626468181416503,0.003431617314416128,13.029973948001862,3.0365600726416573
12,983,0.9624029275066313,0.004078556736644293,19.732849419116974,3.6200517186098633,0.9632685661773532,0.0014281252065380743,0.9632685661773532,0.0037534113063767824,22.767729592323303,4.5961657914229495
13,1064,0.9663580869919427,0.002562029104719922,16.97162687778473,0.5358975098567343,0.963122146080136,0.0018584515772553647,0.963122146080136,0.0036062874671437387,18.031911242008206,4.30950204872971
15,1228,0.9643056950426627,0.0031292974463797657,21.37685889005661,3.850496027572504,0.9646852793443179,0.0011360384568154152,0.9646852793443179,0.00257153519519077,23.530639588832855,5.4936074012753
17,1392,0.9656738759535876,0.002356255222192467,21.242867588996887,1.2388306090501102,0.9646453902166416,0.0005723312031717434,0.9646453902166416,0.002139987231349121,23.020397567749022,6.218583831749945
18,1474,0.9678409469422719,0.0025364571571475833,21.769545316696167,0.456832492178611,0.9657159006504413,0.000877021076155824,0.9657159006504413,0.0023568106143779925,22.993537056446073,6.157711660897045
20,1638,0.967503871988431,0.0015585490936288384,24.101956486701965,0.34663207529615553,0.9654809581123542,0.0011466727929411906,0.9654809581123542,0.002663370112420509,26.241767072677614,6.563134956307437
21,1720,0.9676491544519428,0.0013742987133951413,25.035513877868652,0.9926350965688514,0.9656173662839909,0.0009953450358963767,0.9656173662839909,0.0028420412992165404,26.986469078063962,7.296715065456832
23,1884,0.9691757900635913,0.002497245890733534,28.70923286676407,1.3201294603540545,0.9648293235088428,0.0016532509680748726,0.9648293235088428,0.003585070882418834,33.323342859745026,7.569431587804237
25,2048,0.9678425180949483,0.0023773344613283553,35.78955417871475,3.4360904382180473,0.9660405803253093,0.0009130522298417339,0.9660405803253093,0.003075987323590919,43.299647092819214,8.41145443861591
